iter	RMSE	R2
78	160.142117	0.5271761283
79	160.1327189	0.5272316228
80	160.1183941	0.5273162028
81	160.1092206	0.5273703634
82	160.1026258	0.5274092973
83	160.0853473	0.5275112971
84	160.0685506	0.527610442
85	160.0517774	0.5277094382
86	160.0412884	0.5277713391
87	160.0342132	0.5278130911
88	160.0309046	0.5278326156
89	160.025292	0.5278657346
90	160.0155826	0.5279230253
91	160.0065987	0.5279760326
92	159.9906959	0.5280698554
93	159.9782208	0.5281434487
94	159.9740016	0.5281683375
95	159.9637649	0.5282287207
96	159.9556637	0.5282765043
97	159.944758	0.5283408257
98	159.9284709	0.5284368783
99	159.9255301	0.5284542206
100	159.9194717	0.528489947
101	159.9121759	0.5285329677
102	159.9048662	0.5285760691
103	159.8951313	0.5286334675
104	159.8780751	0.5287340246
105	159.8737541	0.5287594977
106	159.8653811	0.5288088569
107	159.8507378	0.5288951726
108	159.8428266	0.5289418028
109	159.8366738	0.5289780664
110	159.8284589	0.5290264824
111	159.8230091	0.5290585999
112	159.8183237	0.529086212
113	159.8051578	0.5291637971
114	159.7973934	0.5292095485
115	159.785678	0.529278577
116	159.7746333	0.5293436496
117	159.7718619	0.5293599768
118	159.7524178	0.5294745229
119	159.7430572	0.5295296618
120	159.7335526	0.5295856451
121	159.7290133	0.5296123815
122	159.7181587	0.5296763106
123	159.7131459	0.529705833
124	159.7095343	0.5297271025
125	159.7041235	0.5297589666
126	159.6956468	0.5298088838
127	159.6929871	0.5298245454
128	159.6842292	0.529876115
129	159.6777625	0.5299141911
130	159.6734926	0.5299393316
131	159.6681186	0.5299709719
132	159.6623313	0.5300050443
133	159.6543746	0.5300518871
134	159.6449475	0.5301073833
135	159.6298831	0.5301960592
136	159.6214688	0.5302455857
137	159.6159374	0.5302781425
138	159.6096291	0.5303152701
139	159.6023845	0.5303579067
140	159.597981	0.5303838218
141	159.5847858	0.530461472
142	159.5763757	0.5305109601
143	159.5691802	0.5305532988
144	159.5632273	0.5305883245
145	159.5537939	0.5306438262
146	159.5490047	0.5306720024
147	159.5404131	0.5307225469
148	159.5294524	0.5307870252
149	159.5248857	0.530813888
150	159.5185477	0.5308511696
151	159.5133118	0.5308819666
152	159.5059515	0.5309252582
153	159.4974395	0.5309753206
154	159.4948379	0.5309906213
155	159.489701	0.5310208317
156	159.4837134	0.5310560444
157	159.4713221	0.5311289118
158	159.4673832	0.5311520736
159	159.4630557	0.53117752
160	159.4539084	0.5312313044
161	159.4436811	0.5312914357
162	159.4352891	0.5313407734
163	159.4299372	0.5313722371
164	159.4257146	0.5313970605
165	159.4167116	0.5314499841
166	159.4074733	0.531504288
167	159.4022804	0.5315348111
168	159.3984181	0.5315575128
169	159.3928884	0.5315900139
170	159.3897137	0.5316086725
171	159.3808043	0.5316610345
172	159.3749232	0.5316955971
173	159.3687196	0.5317320532
174	159.3648671	0.5317546923
175	159.359156	0.5317882525
176	159.3552528	0.5318111881
177	159.3486283	0.5318501132
178	159.3449359	0.5318718084
179	159.3381997	0.5319113875
180	159.3342677	0.5319344892
181	159.3292228	0.5319641291
182	159.3247384	0.5319904746
183	159.3203081	0.5320165019
184	159.3164497	0.5320391691
185	159.3089385	0.5320832932
186	159.3004089	0.5321333973
187	159.2967217	0.5321550557
188	159.2932127	0.5321756673
189	159.290316	0.5321926816
190	159.286695	0.5322139497
191	159.2805723	0.532249911
192	159.275626	0.5322789612
193	159.269834	0.5323129775
194	159.2625329	0.5323558554
195	159.2585183	0.532379431
196	159.2541405	0.5324051396
197	159.2465088	0.5324499539
198	159.2422929	0.5324747096
199	159.2385523	0.5324966736
200	159.2324808	0.5325323235
201	159.2285135	0.5325556167
202	159.2229119	0.5325885054
203	159.2186432	0.5326135672
204	159.2150811	0.53263448
205	159.211325	0.5326565315
206	159.2076392	0.5326781693
207	159.2041381	0.532698723
208	159.2006986	0.5327189139
209	159.1947376	0.5327539067
210	159.1918391	0.5327709212
211	159.1866404	0.5328014372
212	159.1841094	0.5328162931
213	159.1801768	0.5328393765
214	159.1764827	0.5328610592
215	159.1732986	0.5328797478
216	159.1674352	0.5329141614
217	159.1615594	0.5329486461
218	159.1591656	0.5329626953
219	159.1540063	0.5329929734
220	159.1493419	0.5330203468
221	159.144613	0.5330480978
222	159.1408253	0.5330703247
223	159.1376833	0.5330887624
224	159.1329839	0.5331163378
225	159.1297709	0.5331351908
226	159.1267011	0.5331532036
227	159.1233941	0.5331726074
228	159.1204875	0.5331896622
229	159.1154813	0.5332190345
230	159.1116122	0.5332417352
231	159.1072947	0.5332670659
232	159.104698	0.5332823001
233	159.1024592	0.5332954346
234	159.0987896	0.533316963
235	159.0941611	0.5333441161
236	159.0906389	0.5333647786
237	159.0846277	0.5334000415
238	159.0806108	0.5334236044
239	159.0746866	0.5334583544
240	159.0717128	0.5334757981
241	159.0673791	0.5335012175
242	159.0632216	0.5335256026
243	159.0605451	0.5335413005
244	159.0570724	0.5335616683
245	159.0545003	0.5335767537
246	159.0508473	0.5335981782
247	159.0483907	0.5336125858
248	159.0410047	0.5336559015
249	159.0376761	0.5336754216
250	159.0348949	0.5336917314
251	159.0314358	0.5337120161
252	159.0280132	0.5337320866
253	159.0256351	0.5337460312
254	159.0227674	0.5337628473
255	159.0203724	0.5337768907
256	159.0162575	0.533801019
257	159.0129199	0.5338205888
258	159.01007	0.5338372985
259	159.0062008	0.5338599849
260	159.0035618	0.5338754574
261	158.9993471	0.5339001685
262	158.9970765	0.5339134809
263	158.9928638	0.5339381787
264	158.9889086	0.5339613661
265	158.9870164	0.5339724596
266	158.9847018	0.5339860284
267	158.9820309	0.5340016863
268	158.9791825	0.5340183844
269	158.974429	0.5340462498
270	158.9723946	0.5340581749
271	158.9704648	0.5340694873
272	158.968546	0.5340807348
273	158.9655782	0.5340981318
274	158.9638781	0.5341080968
275	158.9601019	0.5341302311
276	158.9565165	0.5341512465
277	158.954068	0.5341655983
278	158.9498207	0.5341904921
279	158.9468273	0.5342080365
280	158.9401162	0.5342473694
281	158.935051	0.5342770546
282	158.9301206	0.5343059493
283	158.927393	0.5343219334
284	158.9238503	0.5343426947
285	158.9206187	0.5343616318
286	158.9172661	0.5343812778
287	158.9116348	0.5344142764
288	158.9098567	0.5344246954
289	158.907379	0.5344392138
290	158.9042301	0.5344576642
291	158.9010141	0.5344765082
292	158.8988763	0.534489034
293	158.8948189	0.5345128066
294	158.8907701	0.534536529
295	158.8882874	0.5345510743
296	158.884314	0.5345743538
297	158.8810956	0.5345932091
298	158.8792867	0.5346038066
299	158.8761615	0.5346221155
300	158.874318	0.5346329149
301	158.8689829	0.5346641692
302	158.8642467	0.5346919138
303	158.8602703	0.5347152074
304	158.8579804	0.5347286211
305	158.8554474	0.5347434581
306	158.8536436	0.5347540244
307	158.8511827	0.5347684387
308	158.8488482	0.5347821131
309	158.8453497	0.5348026046
310	158.8423687	0.5348200649
311	158.8392833	0.5348381362
312	158.8363439	0.5348553521
313	158.8339424	0.5348694175
314	158.8311424	0.5348858169
315	158.8267885	0.534911316
316	158.824015	0.5349275589
317	158.8223327	0.5349374109
318	158.820047	0.534950797
319	158.8163843	0.5349722467
320	158.8137471	0.5349876904
321	158.8121053	0.534997305
322	158.8088537	0.5350163459
323	158.8070472	0.5350269245
324	158.8040019	0.5350447569
325	158.8007796	0.535063626
326	158.7994754	0.5350712625
327	158.7971134	0.5350850934
328	158.7952628	0.5350959292
329	158.7937463	0.5351048091
330	158.7913545	0.5351188137
331	158.7893722	0.5351304207
332	158.7865675	0.5351468424
333	158.784073	0.535161448
334	158.7802943	0.5351835717
335	158.7788002	0.5351923192
336	158.7746273	0.5352167504
337	158.7718956	0.5352327433
338	158.7673948	0.5352590932
339	158.764795	0.5352743131
340	158.7613469	0.5352944992
341	158.7585871	0.5353106548
342	158.7564858	0.5353229564
343	158.7542898	0.5353358111
344	158.751541	0.5353519023
345	158.7496702	0.5353628534
346	158.7477863	0.5353738813
347	158.7461901	0.5353832248
348	158.7440703	0.5353956328
349	158.7414577	0.5354109257
350	158.7385405	0.5354280013
351	158.7359936	0.5354429091
352	158.7338607	0.5354553929
353	158.7307746	0.5354734565
354	158.7284399	0.5354871214
355	158.725854	0.5355022561
356	158.7221815	0.5355237501
357	158.7194709	0.5355396143
358	158.7172938	0.535552356
359	158.715338	0.5355638023
360	158.712766	0.5355788548
361	158.710648	0.5355912501
362	158.708046	0.5356064773
363	158.7063306	0.5356165165
364	158.7037668	0.5356315197
365	158.7004105	0.5356511605
366	158.6980645	0.535664889
367	158.695713	0.5356786498
368	158.693357	0.535692436
369	158.6913521	0.5357041678
370	158.6901097	0.5357114377
371	158.6879379	0.5357241463
372	158.6860307	0.5357353061
373	158.683357	0.5357509504
374	158.6816238	0.535761092
375	158.6798399	0.53577153
376	158.6746844	0.5358016948
377	158.6730929	0.5358110068
378	158.6692572	0.5358334487
379	158.6674015	0.5358443058
380	158.6659945	0.5358525373
381	158.6634902	0.5358671889
382	158.6615099	0.5358787751
383	158.6591024	0.5358928597
384	158.6562841	0.5359093478
385	158.653132	0.5359277882
386	158.6502627	0.5359445741
387	158.6485949	0.5359543303
388	158.6464487	0.5359668855
389	158.6444217	0.5359787434
390	158.6424112	0.5359905043
391	158.6401292	0.5360038532
392	158.6383915	0.5360140184
393	158.636841	0.536023088
394	158.6340956	0.5360391474
395	158.6315974	0.5360537602
396	158.6294467	0.5360663406
397	158.6268646	0.5360814434
398	158.625059	0.5360920047
399	158.6230897	0.5361035232
400	158.620403	0.5361192379
401	158.6175128	0.5361361423
402	158.6159698	0.5361451669
403	158.6130418	0.5361622922
404	158.6105078	0.5361771123
405	158.6077507	0.5361932375
406	158.606099	0.5362028977
407	158.60462	0.5362115472
408	158.6023629	0.5362247474
409	158.5999847	0.5362386557
410	158.5980547	0.5362499428
411	158.5938359	0.5362746146
412	158.5918325	0.5362863303
413	158.5899372	0.5362974136
414	158.5882653	0.5363071905
415	158.5866575	0.5363165921
416	158.5840848	0.5363316368
417	158.5809938	0.5363497115
418	158.5777236	0.5363688334
419	158.5761568	0.5363779952
420	158.5746379	0.536386877
421	158.5726052	0.5363987624
422	158.5703981	0.5364116678
423	158.5676659	0.5364276427
424	158.5655652	0.5364399254
425	158.5629071	0.5364554673
426	158.5619886	0.5364608376
427	158.5604534	0.5364698134
428	158.5595367	0.5364751732
429	158.5573492	0.5364879624
430	158.5552581	0.5365001881
431	158.5532916	0.5365116854
432	158.5516365	0.5365213621
433	158.5493522	0.5365347166
434	158.5481802	0.5365415684
435	158.5455996	0.5365566556
436	158.5441271	0.5365652637
437	158.5421884	0.5365765979
438	158.5390543	0.5365949198
439	158.5366831	0.5366087814
440	158.5343895	0.5366221893
441	158.532232	0.5366348018
442	158.5303945	0.536645543
443	158.5284273	0.5366570425
444	158.5263482	0.536669196
445	158.5250272	0.5366769177
446	158.5231012	0.5366881761
447	158.5219597	0.5366948481
448	158.5193499	0.5367101032
449	158.5174256	0.5367213511
450	158.5150888	0.5367350101
451	158.5142587	0.5367398619
452	158.5124559	0.5367503996
453	158.5097607	0.5367661527
454	158.508161	0.5367755023
455	158.5063874	0.5367858691
456	158.5047299	0.5367955563
457	158.502576	0.5368081451
458	158.5009634	0.5368175704
459	158.4992407	0.5368276387
460	158.4980431	0.5368346379
461	158.4955567	0.5368491692
462	158.4940825	0.5368577852
463	158.49101	0.5368757412
464	158.4903666	0.5368795015
465	158.4874373	0.5368966207
466	158.4862306	0.5369036724
467	158.4850739	0.5369104322
468	158.4832942	0.5369208328
469	158.480169	0.5369390959
470	158.4788237	0.5369469576
471	158.4768217	0.5369586568
472	158.4746581	0.5369712995
473	158.4734693	0.5369782467
474	158.4712138	0.5369914267
475	158.4689301	0.5370047712
476	158.4663572	0.5370198051
477	158.4650461	0.5370274663
478	158.4632235	0.5370381164
479	158.4600394	0.5370567213
480	158.4575203	0.5370714403
481	158.4566302	0.5370766413
482	158.4554418	0.5370835845
483	158.4537083	0.537093713
484	158.4515304	0.537106438
485	158.4492664	0.5371196657
486	158.4474395	0.5371303396
487	158.4453725	0.5371424163
488	158.4435221	0.537153227
489	158.441672	0.5371640362
490	158.4395916	0.5371761907
491	158.4383269	0.5371835795
492	158.4365385	0.5371940276
493	158.4345655	0.5372055541
494	158.433319	0.5372128363
495	158.4319106	0.537221064
496	158.4300803	0.5372317564
497	158.4282026	0.5372427258
498	158.4262531	0.5372541142
499	158.425136	0.5372606401
500	158.4237616	0.537268669
501	158.4215719	0.5372814608
502	158.4202916	0.5372889397
503	158.4177755	0.5373036371
504	158.416415	0.5373115846
505	158.4151231	0.5373191314
506	158.4131591	0.5373306037
507	158.4115338	0.5373400972
508	158.4090846	0.5373544036
509	158.4071756	0.5373655542
510	158.4056776	0.5373743043
511	158.4046446	0.5373803377
512	158.4026012	0.5373922733
513	158.4010909	0.5374010946
514	158.3993347	0.5374113524
515	158.3983961	0.5374168345
516	158.39619	0.5374297198
517	158.3933976	0.5374460293
518	158.3922474	0.5374527473
519	158.389301	0.5374699552
520	158.3871693	0.5374824054
521	158.3849203	0.5374955403
522	158.3833346	0.5375048008
523	158.3809833	0.5375185332
524	158.3798136	0.5375253639
525	158.37849	0.5375330942
526	158.3772058	0.5375405939
527	158.3748076	0.537554599
528	158.3726552	0.5375671686
529	158.3708617	0.5375776426
530	158.3691417	0.5375876866
531	158.3676451	0.5375964263
532	158.3663187	0.537604172
533	158.3637036	0.5376194429
534	158.3619817	0.537629498
535	158.359804	0.537642214
536	158.357041	0.5376583482
537	158.3558579	0.5376652565
538	158.3542648	0.5376745591
539	158.3526145	0.5376841952
540	158.3513127	0.5376917966
541	158.3492705	0.5377037209
542	158.3472915	0.5377152761
543	158.3453168	0.537726806
544	158.343932	0.5377348913
545	158.3418103	0.5377472794
546	158.3399381	0.5377582105
547	158.3388785	0.5377643969
548	158.3376696	0.5377714555
549	158.3361321	0.5377804319
550	158.3341241	0.5377921553
551	158.3327016	0.5378004604
552	158.3316256	0.5378067425
553	158.3302317	0.5378148807
554	158.3283098	0.5378261009
555	158.3263986	0.5378372592
556	158.3252174	0.537844155
557	158.3237069	0.5378529733
558	158.3221871	0.537861846
559	158.3205764	0.5378712488
560	158.3198129	0.5378757063
561	158.3187896	0.5378816798
562	158.3175805	0.5378887383
563	158.3160014	0.5378979571
564	158.3152225	0.5379025039
565	158.3136094	0.5379119207
566	158.3109819	0.5379272587
567	158.3079372	0.537945032
568	158.3068484	0.537951388
569	158.3054864	0.5379593386
570	158.3044677	0.5379652849
571	158.3031484	0.5379729861
572	158.3017506	0.537981145
573	158.3001465	0.5379905087
574	158.2988115	0.5379983013
575	158.2976546	0.5380050539
576	158.2958742	0.5380154461
577	158.294401	0.5380240453
578	158.2928783	0.5380329331
579	158.29131	0.5380420869
580	158.2894156	0.5380531445
581	158.2880844	0.5380609141
582	158.287255	0.5380657551
583	158.2860311	0.5380728984
584	158.284995	0.5380789459
585	158.2840134	0.538084675
586	158.2829213	0.5380910488
587	158.2813246	0.5381003679
588	158.2795841	0.538110526
589	158.279031	0.5381137546
590	158.2766147	0.5381278567
591	158.2752706	0.5381357009
592	158.2737084	0.5381448184
593	158.2728208	0.5381499989
594	158.2712935	0.5381589121
595	158.2704575	0.5381637913
596	158.2684971	0.5381752316
597	158.2667397	0.5381854879
598	158.2654274	0.5381931461
599	158.2628333	0.5382082848
600	158.2616128	0.5382154077
601	158.2604739	0.5382220538
602	158.2584792	0.5382336944
603	158.2570669	0.5382419358
604	158.2562004	0.5382469925
605	158.254892	0.5382546274
606	158.2529366	0.5382660379
607	158.2512775	0.5382757192
608	158.2499533	0.5382834463
609	158.248587	0.5382914191
610	158.2470105	0.5383006182
611	158.2453066	0.5383105611
612	158.2439459	0.5383185007
613	158.2418765	0.5383305759
614	158.2408799	0.538336391
615	158.2381408	0.5383523733
616	158.2359637	0.5383650764
617	158.2351249	0.5383699706
618	158.23379	0.5383777591
619	158.23242	0.5383857527
620	158.2308715	0.5383947874
621	158.2290996	0.5384051257
622	158.2281814	0.5384104829
623	158.2258739	0.5384239457
624	158.2248869	0.5384297044
625	158.2234932	0.538437836
626	158.2208151	0.5384534605
627	158.2197879	0.5384594531
628	158.2176855	0.5384717189
629	158.2162816	0.5384799094
630	158.2144721	0.5384904662
631	158.2136279	0.5384953912
632	158.2120171	0.5385047886
633	158.2100805	0.5385160863
634	158.2086988	0.5385241467
635	158.2072916	0.5385323559
636	158.2057557	0.5385413159
637	158.2035643	0.5385540995
638	158.2017427	0.5385647262
639	158.2000447	0.5385746316
640	158.1988154	0.5385818024
641	158.1976207	0.5385887718
642	158.1964489	0.5385956072
643	158.195133	0.5386032833
644	158.1934458	0.538613125
645	158.1920184	0.5386214509
646	158.190586	0.5386298066
647	158.1891702	0.538638065
648	158.1876199	0.5386471077
649	158.1866637	0.5386526852
650	158.1855168	0.538659375
651	158.1842793	0.5386665934
652	158.1827438	0.5386755496
653	158.1818732	0.5386806277
654	158.1800122	0.5386914821
655	158.1780836	0.5387027315
656	158.1771647	0.538708091
657	158.176139	0.5387140732
658	158.1735026	0.5387294501
659	158.1716599	0.5387401974
660	158.1703157	0.5387480377
661	158.1688842	0.5387563867
662	158.1670174	0.538767274
663	158.1662379	0.5387718204
664	158.1651495	0.5387781683
665	158.1634603	0.5387880198
666	158.1625347	0.5387934177
667	158.1616865	0.5387983648
668	158.16028	0.5388065675
669	158.1588076	0.5388151545
670	158.1577324	0.5388214248
671	158.1562493	0.5388300742
672	158.1551928	0.5388362349
673	158.1537229	0.5388448076
674	158.1529461	0.5388493372
675	158.1519649	0.5388550596
676	158.1503343	0.5388645684
677	158.1488246	0.5388733723
678	158.147291	0.5388823158
679	158.1465087	0.5388868775
680	158.1450266	0.5388955207
681	158.1437771	0.5389028068
682	158.1423434	0.5389111674
683	158.1409218	0.5389194569
684	158.1400523	0.5389245271
685	158.1382472	0.5389350528
686	158.1375379	0.5389391893
687	158.1354924	0.5389511169
688	158.1339369	0.5389601866
689	158.1326377	0.5389677626
690	158.131559	0.5389740524
691	158.1304023	0.5389807967
692	158.1297966	0.5389843285
693	158.1277955	0.5389959965
694	158.1261537	0.5390055693
695	158.1247231	0.539013911
696	158.1232272	0.5390226329
697	158.1221208	0.5390290839
698	158.1202658	0.5390398995
699	158.11869	0.539049087
700	158.1173693	0.5390567877
701	158.1153525	0.5390685464
702	158.11331	0.5390804543
703	158.1112998	0.5390921746
704	158.1101265	0.539099015
705	158.1083521	0.5391093596
706	158.1074114	0.5391148444
707	158.1061529	0.5391221813
708	158.10409	0.539134208
709	158.1021996	0.5391452285
710	158.1011076	0.5391515948
711	158.0990988	0.5391633056
712	158.0978481	0.5391705967
713	158.0967799	0.5391768239
714	158.0953859	0.5391849502
715	158.093685	0.5391948657
716	158.0929252	0.539199295
717	158.0916516	0.5392067195
718	158.0900179	0.5392162428
719	158.0891871	0.5392210864
720	158.0876233	0.5392302022
721	158.0861121	0.5392390112
722	158.0852463	0.5392440584
723	158.0833298	0.5392552299
724	158.0815829	0.5392654128
725	158.0803538	0.5392725771
726	158.0790947	0.5392799165
727	158.0770553	0.5392918037
728	158.0756069	0.5393002463
729	158.0743439	0.5393076081
730	158.0733617	0.5393133333
731	158.0721635	0.5393203175
732	158.0713359	0.5393251415
733	158.0701453	0.5393320811
734	158.0687878	0.5393399934
735	158.0679195	0.539345054
736	158.0666341	0.5393525462
737	158.0655612	0.5393587994
738	158.0644417	0.5393653246
739	158.0630505	0.5393734332
740	158.0612418	0.5393839747
741	158.0600415	0.5393909705
742	158.058937	0.5393974078
743	158.0571784	0.5394076572
744	158.055728	0.5394161103
745	158.054434	0.5394236519
746	158.053763	0.5394275628
747	158.0527694	0.5394333531
748	158.0511429	0.5394428326
749	158.0501014	0.5394489021
750	158.0490013	0.5394553138
751	158.0479434	0.5394614786
752	158.0468409	0.539467904
753	158.0447993	0.5394798022
754	158.0440122	0.5394843892
755	158.0411715	0.5395009434
756	158.0397845	0.5395090262
757	158.0391519	0.5395127131
758	158.0384141	0.5395170127
759	158.0376583	0.5395214167
760	158.0371136	0.5395245909
761	158.0361805	0.5395300284
762	158.0355072	0.5395339523
763	158.033342	0.5395465697
764	158.0323625	0.5395522773
765	158.0306944	0.5395619976
766	158.0288282	0.5395728725
767	158.0275727	0.5395801883
768	158.0271377	0.5395827233
769	158.0253011	0.5395934248
770	158.0242507	0.5395995455
771	158.0230538	0.5396065198
772	158.0221433	0.5396118253
773	158.0207012	0.5396202285
774	158.0198117	0.539625411
775	158.0184531	0.5396333275
776	158.0168459	0.5396426923
777	158.0161122	0.5396469673
778	158.0152384	0.5396520585
779	158.0146567	0.5396554478
780	158.0137448	0.5396607612
781	158.0125032	0.5396679952
782	158.0108041	0.5396778954
783	158.0094081	0.5396860286
784	158.0088308	0.5396893923
785	158.0079924	0.5396942773
786	158.0064661	0.5397031702
787	158.0052788	0.5397100878
788	158.0025372	0.5397260605
789	158.0013257	0.5397331193
790	157.9996989	0.5397425971
791	157.9977543	0.5397539262
792	157.9966346	0.5397604493
793	157.9947795	0.5397712573
794	157.9931993	0.5397804634
795	157.9919638	0.539787661
796	157.9906661	0.5397952207
797	157.9894846	0.5398021041
798	157.9887124	0.5398066026
799	157.9875284	0.5398135004
800	157.9851739	0.5398272162
801	157.9838144	0.5398351362
802	157.9830106	0.5398398184
803	157.9825388	0.5398425673
804	157.9808447	0.5398524357
805	157.9794329	0.5398606599
806	157.978339	0.5398670325
807	157.9770625	0.5398744684
808	157.9755653	0.5398831897
809	157.9748837	0.5398871603
810	157.9734018	0.5398957924
811	157.9729084	0.5398986667
812	157.9722789	0.5399023334
813	157.971249	0.5399083324
814	157.9700959	0.5399150492
815	157.9692008	0.5399202632
816	157.9677935	0.5399284605
817	157.9673601	0.5399309851
818	157.9662559	0.539937417
819	157.9649232	0.5399451796
820	157.9636856	0.5399523884
821	157.9624171	0.5399597771
822	157.960588	0.5399704309
823	157.9592318	0.5399783304
824	157.9581122	0.5399848513
825	157.9563264	0.5399952525
826	157.9555068	0.5400000263
827	157.9545056	0.5400058576
828	157.9521975	0.5400193013
829	157.9507307	0.5400278438
830	157.949936	0.5400324728
831	157.9485589	0.540040493
832	157.9479988	0.5400437552
833	157.9472704	0.5400479977
834	157.9457614	0.5400567862
835	157.9448653	0.5400620049
836	157.9436021	0.5400693621
837	157.942875	0.5400735964
838	157.9418722	0.540079437
839	157.9401229	0.5400896246
840	157.9388767	0.540096882
841	157.9377265	0.5401035807
842	157.9363209	0.5401117663
843	157.9352626	0.5401179298
844	157.934308	0.5401234893
845	157.9333193	0.5401292469
846	157.9325853	0.5401335215
847	157.9312787	0.5401411305
848	157.930071	0.5401481635
849	157.9291145	0.5401537338
850	157.9280649	0.5401598461
851	157.9265292	0.5401687888
852	157.9257246	0.5401734742
853	157.9242129	0.5401822771
854	157.9230429	0.5401890905
855	157.922222	0.540193871
856	157.9206447	0.5402030558
857	157.919942	0.5402071476
858	157.9176829	0.5402203024
859	157.9166688	0.5402262077
860	157.91544	0.5402333627
861	157.9143517	0.5402397
862	157.9135216	0.5402445334
863	157.9122883	0.5402517151
864	157.9107999	0.5402603815
865	157.9087395	0.5402723785
866	157.9075933	0.5402790529
867	157.9068202	0.5402835539
868	157.9058281	0.5402893309
869	157.9052178	0.5402928842
870	157.9040319	0.5402997891
871	157.9030932	0.5403052548
872	157.9019934	0.5403116582
873	157.9002591	0.540321756
874	157.8991701	0.5403280967
875	157.8978972	0.5403355082
876	157.8972971	0.5403390021
877	157.8961742	0.5403455399
878	157.8955146	0.5403493804
879	157.8942686	0.5403566347
880	157.8927401	0.5403655339
881	157.8915766	0.5403723078
882	157.8906079	0.5403779475
883	157.8895821	0.54038392
884	157.888432	0.5403906155
885	157.8873976	0.5403966377
886	157.8864796	0.5404019822
887	157.8856279	0.5404069407
888	157.884206	0.540415219
889	157.8833892	0.5404199741
890	157.882203	0.5404268801
891	157.8813238	0.5404319983
892	157.8804082	0.5404373284
893	157.8792129	0.5404442872
894	157.8784897	0.5404484972
895	157.8777301	0.5404529194
896	157.8768845	0.5404578424
897	157.8757707	0.5404643259
898	157.8742784	0.5404730136
899	157.8724294	0.5404837773
900	157.8716523	0.5404883011
901	157.8704931	0.5404950489
902	157.8693316	0.5405018107
903	157.868009	0.5405095096
904	157.8675464	0.5405122024
905	157.8668713	0.5405161324
906	157.8655397	0.5405238839
907	157.8647805	0.5405283031
908	157.8628766	0.5405393861
909	157.8618854	0.5405451554
910	157.8607593	0.5405517103
911	157.8590829	0.5405614688
912	157.8579657	0.540567972
913	157.8557921	0.540580624
914	157.8551924	0.5405841145
915	157.8544289	0.5405885589
916	157.8533088	0.5405950784
917	157.8525548	0.5405994673
918	157.8516606	0.5406046718
919	157.8507567	0.5406099331
920	157.849453	0.5406175212
921	157.848482	0.5406231732
922	157.8474393	0.5406292422
923	157.8461901	0.5406365129
924	157.8452551	0.5406419548
925	157.8444499	0.5406466416
926	157.8436039	0.5406515654
927	157.8428736	0.540655816
928	157.8417712	0.5406622326
929	157.840685	0.5406685542
930	157.8400455	0.5406722762
931	157.8391681	0.5406773832
932	157.8379539	0.5406844498
933	157.8370046	0.5406899745
934	157.8366231	0.540692195
935	157.8355143	0.540698648
936	157.8346336	0.5407037737
937	157.8335515	0.5407100716
938	157.8324335	0.5407165784
939	157.8314652	0.5407222139
940	157.8302318	0.5407293921
941	157.8292787	0.5407349388
942	157.8277316	0.5407439427
943	157.826759	0.5407496027
