iter	Passed	Remaining
665	52634	105426
666	52694	105309
667	52751	105186
668	52801	105051
669	52856	104924
670	52916	104806
671	52987	104713
672	53045	104594
673	53111	104488
674	53168	104367
675	53224	104244
676	53274	104109
677	53348	104022
678	53706	104486
679	53871	104573
680	53939	104473
681	54009	104375
682	54071	104263
683	54138	104162
684	54200	104048
685	54270	103952
686	54327	103831
687	54393	103727
688	54455	103615
689	54512	103494
690	54562	103360
691	54625	103252
692	54683	103132
693	54743	103018
694	54792	102883
695	54870	102802
696	55121	103046
697	55262	103082
698	55311	102946
699	55369	102829
700	55432	102720
701	55503	102627
702	55553	102493
703	55612	102377
704	55667	102255
705	55730	102145
706	55780	102014
707	55836	101893
708	55900	101787
709	55958	101671
710	56011	101545
711	56063	101418
712	56113	101288
713	56170	101170
714	56232	101062
715	56536	101386
716	56790	101620
717	56856	101518
718	56928	101425
719	56995	101324
720	57054	101210
721	57103	101078
722	57158	100957
723	57214	100836
724	57259	100696
725	57316	100579
726	57369	100455
727	57430	100346
728	57488	100230
729	57544	100110
730	57604	100000
731	57666	99891
732	57722	99774
733	57802	99697
734	58160	100099
735	58321	100161
736	58377	100041
737	58439	99933
738	58513	99845
739	58583	99750
740	58639	99632
741	58693	99509
742	58755	99402
743	58820	99298
744	58889	99203
745	58960	99110
746	59021	99001
747	59094	98912
748	59163	98816
749	59238	98730
750	59308	98637
751	59626	98954
752	59869	99146
753	59944	99060
754	60004	98948
755	60076	98855
756	60144	98757
757	60197	98635
758	60260	98529
759	60317	98412
760	60371	98292
761	60427	98175
762	60501	98086
763	60572	97994
764	60638	97894
765	60712	97805
766	60783	97713
767	60854	97621
768	61024	97686
769	61320	97953
770	61381	97844
771	61447	97743
772	61519	97651
773	61622	97609
774	61694	97517
775	61765	97424
776	61835	97328
777	61919	97257
778	61983	97152
779	62040	97037
780	62115	96951
781	62172	96837
782	62239	96737
783	62306	96638
784	62545	96806
785	62822	97030
786	62882	96920
787	62944	96813
788	63007	96707
789	63065	96593
790	63132	96494
791	63193	96386
792	63250	96271
793	63310	96161
794	63366	96045
795	63428	95939
796	63490	95833
797	63551	95726
798	63611	95616
799	63675	95513
800	63736	95405
801	63784	95279
802	63961	95344
803	64247	95572
804	64364	95547
805	64425	95439
806	64496	95346
807	64575	95264
808	64641	95163
809	64695	95046
810	64751	94931
811	64801	94808
812	64854	94689
813	64902	94562
814	64958	94448
815	65010	94329
816	65076	94229
817	65130	94112
818	65183	93994
819	65235	93875
820	65288	93758
821	65394	93716
822	65804	94108
823	65870	94009
824	65932	93903
825	65994	93798
826	66048	93681
827	66105	93570
828	66164	93459
829	66223	93351
830	66279	93238
831	66335	93125
832	66391	93011
833	66444	92894
834	66507	92792
835	66565	92682
836	66626	92575
837	66678	92458
838	66737	92350
839	66794	92239
840	66869	92153
841	67243	92480
842	67365	92457
843	67428	92355
844	67481	92238
845	67544	92135
846	67618	92047
847	67678	91940
848	67735	91829
849	67787	91713
850	67842	91599
851	67897	91485
852	67950	91370
853	68014	91269
854	68079	91171
855	68135	91060
856	68193	90950
857	68245	90834
858	68301	90724
859	68373	90634
860	68646	90810
861	68781	90804
862	68833	90688
863	68912	90606
864	68987	90521
865	69042	90409
866	69103	90304
867	69154	90187
868	69213	90080
869	69267	89968
870	69324	89859
871	69388	89759
872	69445	89650
873	69495	89532
874	69548	89419
875	69602	89307
876	69661	89201
877	69711	89084
878	69890	89132
879	70159	89293
880	70311	89305
881	70373	89203
882	70448	89117
883	70524	89033
884	70587	88931
885	70649	88829
886	70704	88719
887	70759	88608
888	70809	88491
889	70863	88380
890	70917	88269
891	70984	88173
892	71039	88063
893	71095	87954
894	71154	87849
895	71212	87744
896	71267	87634
897	71544	87797
898	71783	87912
899	71845	87810
900	71898	87698
901	71950	87584
902	72007	87477
903	72068	87374
904	72117	87258
905	72172	87149
906	72230	87042
907	72285	86933
908	72336	86819
909	72393	86713
910	72453	86610
911	72510	86504
912	72560	86389
913	72619	86284
914	72678	86181
915	72731	86071
916	72807	85987
917	73155	86224
918	73301	86223
919	73354	86112
920	73408	86002
921	73469	85900
922	73541	85811
923	73587	85692
924	73647	85590
925	73705	85485
926	73757	85373
927	73809	85262
928	73867	85158
929	73924	85053
930	73980	84946
931	74032	84835
932	74079	84719
933	74141	84619
934	74201	84518
935	74252	84406
936	74352	84350
937	74661	84531
938	74724	84433
939	74783	84329
940	74857	84244
941	74917	84143
942	74966	84029
943	75025	83926
944	75078	83817
945	75133	83711
946	75186	83602
947	75245	83500
948	75295	83388
949	75351	83282
950	75407	83178
951	75464	83074
952	75518	82967
953	75575	82864
954	75629	82756
955	75711	82680
956	76073	82909
957	76217	82900
958	76268	82789
959	76333	82694
960	76408	82609
961	76468	82509
962	76522	82402
963	76580	82300
964	76645	82205
965	76696	82095
966	76754	81992
967	76820	81899
968	76871	81789
969	76930	81688
970	76984	81582
971	77041	81480
972	77087	81365
973	77145	81264
974	77251	81213
975	77657	81477
976	77720	81379
977	77768	81267
978	77828	81167
979	77873	81052
980	77922	80940
981	77970	80829
982	78018	80716
983	78074	80613
984	78130	80509
985	78184	80404
986	78236	80297
987	78290	80191
988	78346	80089
989	78399	79983
990	78456	79881
991	78513	79780
992	78562	79670
993	78622	79571
994	78698	79489
995	78954	79588
996	79212	79689
997	79280	79597
998	79353	79512
999	79436	79436
1000	79494	79336
1001	79555	79237
1002	79616	79140
1003	79674	79039
1004	79728	78934
1005	79785	78834
1006	79834	78724
1007	79895	78627
1008	79950	78523
1009	80006	78422
1010	80055	78313
1011	80111	78212
1012	80165	78108
1013	80325	78107
1014	80599	78217
1015	80654	78114
1016	80714	78016
1017	80766	77909
1018	80814	77801
1019	80870	77698
1020	80921	77592
1021	80973	77487
1022	81030	77386
1023	81087	77286
1024	81142	77184
1025	81196	77081
1026	81265	76992
1027	81324	76894
1028	81391	76803
1029	81457	76712
1030	81513	76611
1031	81563	76505
1032	81657	76440
1033	82001	76608
1034	82169	76611
1035	82234	76519
1036	82306	76432
1037	82375	76343
1038	82444	76255
1039	82509	76163
1040	82569	76065
1041	82634	75972
1042	82702	75883
1043	82773	75796
1044	82839	75704
1045	82895	75604
1046	82947	75500
1047	82997	75394
1048	83057	75297
1049	83112	75196
1050	83276	75194
1051	83641	75372
1052	83699	75273
1053	83760	75177
1054	83813	75074
1055	83873	74977
1056	83924	74872
1057	83976	74769
1058	84023	74661
1059	84085	74566
1060	84150	74474
1061	84210	74377
1062	84266	74278
1063	84317	74173
1064	84376	74076
1065	84430	73975
1066	84473	73864
1067	84530	73766
1068	84591	73671
1069	84664	73586
1070	84887	73632
1071	85080	73652
1072	85149	73563
1073	85199	73458
1074	85274	73376
1075	85328	73274
1076	85386	73177
1077	85437	73073
1078	85493	72974
1079	85547	72873
1080	85610	72780
1081	85668	72683
1082	85721	72582
1083	85776	72483
1084	85833	72384
1085	85888	72285
1086	85944	72186
1087	85999	72087
1088	86044	71980
1089	86244	72002
1090	86555	72116
1091	86617	72022
1092	86691	71939
1093	86785	71871
1094	86841	71772
1095	86902	71679
1096	86952	71575
1097	87008	71476
1098	87067	71380
1099	87118	71278
1100	87179	71184
1101	87245	71094
1102	87307	71001
1103	87370	70909
1104	87431	70815
1105	87493	70722
1106	87554	70629
1107	87806	70689
1108	88083	70768
1109	88141	70671
1110	88202	70577
1111	88261	70482
1112	88334	70397
1113	88398	70306
1114	88446	70201
1115	88502	70104
1116	88551	70001
1117	88604	69900
1118	88662	69805
1119	88717	69706
1120	88768	69605
1121	88827	69510
1122	88885	69414
1123	88940	69316
1124	88995	69218
1125	89047	69118
1126	89138	69048
1127	89499	69187
1128	89632	69149
1129	89696	69058
1130	89752	68961
1131	89805	68861
1132	89858	68761
1133	89915	68665
1134	89969	68566
1135	90013	68461
1136	90067	68362
1137	90123	68265
1138	90174	68164
1139	90225	68064
1140	90277	67965
1141	90337	67871
1142	90387	67770
1143	90435	67668
1144	90481	67565
1145	90532	67464
1146	90591	67370
1147	90805	67392
1148	91132	67496
1149	91184	67397
1150	91259	67315
1151	91340	67236
1152	91388	67134
1153	91449	67041
1154	91507	66946
1155	91568	66854
1156	91628	66761
1157	91689	66668
1158	91744	66572
1159	91805	66479
1160	91859	66382
1161	91908	66281
1162	91966	66187
1163	92019	66089
1164	92077	65995
1165	92155	65915
1166	92431	65977
1167	92566	65937
1168	92628	65846
1169	92682	65748
1170	92740	65655
1171	92795	65558
1172	92850	65462
1173	92911	65370
1174	92964	65272
1175	93018	65176
1176	93076	65082
1177	93129	64984
1178	93183	64888
1179	93233	64789
1180	93292	64696
1181	93350	64603
1182	93399	64503
1183	93451	64405
1184	93509	64312
1185	93721	64324
1186	94031	64404
1187	94100	64318
1188	94160	64225
1189	94228	64138
1190	94316	64065
1191	94374	63971
1192	94434	63879
1193	94491	63785
1194	94552	63694
1195	94609	63600
1196	94676	63512
1197	94732	63418
1198	94787	63323
1199	94841	63227
1200	94894	63131
1201	94948	63035
1202	95007	62943
1203	95084	62863
1204	95442	62968
1205	95617	62952
1206	95712	62883
1207	95798	62808
1208	95865	62720
1209	95921	62626
1210	95984	62536
1211	96039	62441
1212	96095	62347
1213	96159	62257
1214	96216	62164
1215	96270	62069
1216	96339	61983
1217	96399	61892
1218	96465	61804
1219	96519	61709
1220	96583	61620
1221	96746	61594
1222	97126	61706
1223	97204	61626
1224	97261	61532
1225	97332	61448
1226	97411	61368
1227	97472	61277
1228	97529	61183
1229	97589	61092
1230	97659	61007
1231	97735	60926
1232	97806	60841
1233	97867	60750
1234	97929	60660
1235	97986	60567
1236	98049	60478
1237	98101	60382
1238	98182	60304
1239	98429	60328
1240	98629	60322
1241	98693	60233
1242	98772	60153
1243	98840	60066
1244	98904	59978
1245	98970	59890
1246	99029	59798
1247	99099	59713
1248	99168	59627
1249	99233	59540
1250	99294	59449
1251	99364	59364
1252	99440	59283
1253	99513	59200
1254	99580	59113
1255	99797	59115
1256	100122	59181
1257	100191	59095
1258	100252	59004
1259	100319	58917
1260	100399	58838
1261	100467	58751
1262	100525	58659
1263	100584	58568
1264	100641	58475
1265	100701	58384
1266	100760	58293
1267	100818	58201
1268	100884	58113
1269	100943	58022
1270	100996	57928
1271	101051	57834
1272	101110	57743
1273	101282	57716
1274	101560	57750
1275	101730	57721
1276	101798	57635
1277	101862	57546
1278	101918	57453
1279	101987	57368
1280	102049	57278
1281	102108	57186
1282	102173	57099
1283	102236	57010
1284	102295	56919
1285	102350	56825
1286	102407	56733
1287	102465	56642
1288	102533	56556
1289	102590	56464
1290	102651	56374
1291	102732	56296
1292	103071	56358
1293	103240	56327
1294	103311	56242
1295	103370	56151
1296	103427	56059
1297	103508	55980
1298	103567	55889
1299	103622	55796
1300	103690	55710
1301	103743	55616
1302	103802	55525
1303	103860	55434
1304	103916	55342
1305	103978	55253
1306	104026	55157
1307	104082	55065
1308	104140	54973
1309	104189	54878
1310	104262	54795
1311	104601	54852
1312	104773	54820
1313	104829	54728
1314	104895	54641
1315	104952	54550
1316	105007	54457
1317	105064	54365
1318	105116	54271
1319	105173	54180
1320	105227	54087
1321	105282	53994
1322	105331	53899
1323	105379	53804
1324	105428	53709
1325	105475	53612
1326	105535	53523
1327	105591	53431
1328	105649	53341
1329	105706	53250
1330	105774	53165
1331	106037	53177
1332	106294	53186
1333	106340	53090
1334	106419	53010
1335	106486	52924
1336	106550	52836
1337	106596	52740
1338	106647	52646
1339	106706	52557
1340	106757	52463
1341	106814	52372
1342	106861	52277
1343	106921	52187
1344	106974	52095
1345	107025	52001
1346	107080	51910
1347	107135	51819
1348	107194	51730
1349	107248	51638
1350	107408	51597
1351	107687	51613
1352	107746	51524
1353	107813	51438
1354	107869	51347
1355	107926	51257
1356	107985	51167
1357	108040	51076
1358	108100	50987
1359	108160	50898
1360	108217	50809
1361	108271	50717
1362	108331	50628
1363	108388	50539
1364	108442	50447
1365	108494	50355
1366	108551	50265
1367	108606	50175
1368	108666	50086
1369	108859	50059
1370	109147	50075
1371	109261	50011
1372	109323	49924
1373	109398	49842
1374	109480	49763
1375	109536	49673
1376	109602	49587
1377	109659	49497
1378	109715	49407
1379	109774	49318
1380	109830	49228
1381	109889	49140
1382	109945	49050
1383	110006	48962
1384	110063	48872
1385	110128	48786
1386	110187	48698
1387	110290	48629
1388	110678	48685
1389	110845	48644
1390	110901	48554
1391	110968	48469
1392	111035	48383
1393	111085	48290
1394	111142	48201
1395	111200	48112
1396	111268	48027
1397	111327	47939
1398	111384	47850
1399	111450	47764
1400	111512	47677
1401	111583	47594
1402	111651	47509
1403	111711	47421
1404	111766	47331
1405	111850	47253
1406	112219	47296
1407	112373	47248
1408	112435	47160
1409	112503	47075
1410	112574	46992
1411	112648	46910
1412	112702	46819
1413	112759	46730
1414	112812	46639
1415	112879	46554
1416	112948	46470
1417	113014	46385
1418	113082	46300
1419	113140	46212
1420	113202	46125
1421	113265	46039
1422	113348	45960
1423	113506	45912
1424	113809	45923
1425	113865	45833
1426	113933	45748
1427	114000	45664
1428	114050	45572
1429	114106	45483
1430	114165	45395
1431	114220	45305
1432	114276	45216
1433	114329	45125
1434	114388	45038
1435	114449	44950
1436	114512	44864
1437	114574	44778
1438	114634	44690
1439	114686	44600
1440	114746	44512
1441	114799	44423
1442	114981	44383
1443	115273	44385
1444	115400	44323
1445	115455	44234
1446	115507	44143
1447	115569	44056
1448	115662	43982
1449	115715	43892
1450	115771	43803
1451	115832	43716
1452	115885	43626
1453	115937	43536
1454	115993	43447
1455	116054	43361
1456	116115	43274
1457	116174	43187
1458	116231	43098
1459	116283	43009
1460	116343	42922
1461	116425	42843
1462	116802	42872
1463	116950	42817
1464	117010	42730
1465	117099	42654
1466	117171	42571
1467	117230	42484
1468	117286	42395
1469	117337	42305
1470	117389	42215
1471	117433	42122
1472	117491	42035
1473	117557	41950
1474	117633	41869
1475	117698	41784
1476	117754	41696
1477	117808	41607
1478	117866	41520
1479	117980	41452
1480	118364	41479
1481	118478	41411
1482	118534	41323
1483	118599	41238
1484	118680	41158
1485	118737	41070
1486	118795	40983
1487	118852	40895
1488	118908	40807
1489	118964	40719
1490	119022	40632
1491	119075	40542
1492	119136	40456
1493	119188	40367
1494	119250	40282
1495	119310	40195
1496	119372	40109
1497	119430	40022
1498	119506	39941
1499	119699	39899
1500	119939	39873
1501	119995	39785
1502	120053	39698
1503	120112	39611
1504	120168	39523
1505	120225	39436
1506	120273	39346
1507	120325	39257
1508	120378	39168
1509	120439	39082
1510	120498	38996
1511	120550	38907
1512	120609	38821
1513	120663	38733
1514	120727	38648
1515	120786	38562
1516	120838	38473
1517	120884	38383
1518	121047	38330
1519	121100	38242
1520	121373	38223
1521	121517	38163
1522	121585	38080
1523	121643	37993
1524	121708	37909
1525	121773	37824
1526	121827	37736
1527	121887	37650
1528	121951	37566
1529	122002	37477
1530	122056	37390
1531	122106	37301
1532	122166	37215
1533	122221	37128
1534	122278	37042
1535	122334	36955
1536	122387	36867
1537	122435	36778
1538	122607	36726
1539	122668	36641
1540	122718	36552
1541	122855	36490
1542	123142	36471
1543	123207	36387
1544	123268	36302
1545	123343	36221
1546	123389	36131
1547	123445	36044
1548	123502	35958
1549	123556	35871
1550	123606	35783
1551	123657	35695
1552	123707	35606
1553	123762	35519
1554	123823	35434
1555	123880	35348
1556	123934	35262
1557	123987	35174
1558	124039	35087
1559	124092	35000
1560	124175	34921
1561	124224	34833
1562	124481	34803
1563	124740	34774
1564	124796	34687
1565	124850	34600
1566	124918	34517
1567	124990	34436
1568	125046	34349
1569	125107	34265
1570	125163	34179
1571	125220	34093
1572	125279	34007
1573	125325	33919
1574	125388	33834
1575	125441	33748
1576	125500	33663
1577	125560	33578
1578	125617	33492
1579	125679	33408
1580	125741	33324
1581	125812	33242
1582	126093	33216
1583	126335	33178
1584	126410	33097
1585	126513	33024
1586	126579	32941
1587	126643	32857
1588	126700	32771
1589	126755	32685
1590	126810	32599
1591	126876	32516
1592	126927	32429
1593	126985	32343
1594	127047	32259
1595	127103	32174
1596	127167	32090
1597	127226	32005
1598	127292	31922
1599	127372	31843
1600	127426	31757
1601	127767	31742
1602	127964	31691
1603	128018	31605
1604	128080	31521
1605	128135	31435
1606	128218	31356
1607	128282	31272
1608	128337	31187
1609	128401	31103
1610	128469	31020
1611	128526	30935
1612	128588	30851
1613	128647	30766
1614	128696	30679
1615	128757	30595
1616	128806	30508
1617	128870	30425
1618	128930	30341
1619	129005	30260
1620	129105	30185
1621	129395	30155
1622	129528	30087
1623	129605	30007
1624	129679	29926
1625	129746	29843
1626	129801	29757
1627	129865	29674
1628	129929	29590
1629	130000	29509
1630	130070	29427
1631	130143	29346
1632	130206	29262
1633	130266	29178
1634	130336	29096
1635	130408	29015
1636	130465	28930
1637	130635	28870
1638	130696	28786
1639	130954	28746
1640	131133	28687
1641	131188	28602
1642	131242	28517
1643	131300	28432
1644	131374	28351
1645	131433	28267
1646	131488	28181
1647	131557	28099
1648	131619	28016
1649	131674	27930
1650	131733	27846
1651	131785	27761
1652	131838	27675
1653	131899	27592
1654	131961	27508
1655	132012	27422
1656	132067	27338
1657	132145	27258
1658	132199	27172
1659	132362	27110
1660	132650	27073
1661	132774	27002
1662	132839	26919
1663	132907	26837
1664	132961	26751
