iter	Passed	Remaining
396	77989	707796
397	78177	707528
398	78354	707155
399	78545	706908
400	78723	706551
401	78910	706269
402	79094	705966
403	79273	705610
404	79474	705454
405	79656	705134
406	79836	704799
407	80032	704603
408	80216	704300
409	80391	703914
410	80598	703812
411	80779	703489
412	80966	703215
413	81155	702959
414	81338	702643
415	81536	702465
416	81721	702181
417	81902	701849
418	82091	701599
419	82290	701429
420	82463	701035
421	82651	700774
422	82840	700517
423	83034	700308
424	83235	700156
425	83416	699837
426	83591	699466
427	83777	699190
428	83949	698796
429	84145	698604
430	84371	698656
431	84551	698330
432	84732	698016
433	84911	697680
434	85093	697372
435	85298	697259
436	85477	696929
437	85650	696548
438	85875	696585
439	86051	696235
440	86245	696026
441	86433	695769
442	86622	695518
443	86804	695220
444	86996	694997
445	87173	694648
446	87367	694443
447	87550	694152
448	87750	693992
449	87930	693676
450	88142	693609
451	88343	693459
452	88512	693057
453	88690	692720
454	88888	692545
455	89087	692382
456	89274	692120
457	89548	692533
458	89912	693637
459	90138	693677
460	90316	693341
461	90510	693132
462	90700	692887
463	90952	693122
464	91148	692922
465	91343	692724
466	91537	692511
467	91731	692301
468	91967	692401
469	92156	692153
470	92335	691831
471	92522	691564
472	92716	691354
473	92905	691109
474	93091	690834
475	93340	691031
476	93518	690700
477	93777	690968
478	93973	690774
479	94154	690468
480	94399	690624
481	94628	690666
482	94823	690467
483	95010	690197
484	95193	689906
485	95374	689600
486	95549	689253
487	95737	688995
488	95927	688757
489	96109	688460
490	96384	688824
491	96591	688703
492	96792	688541
493	96997	688404
494	97336	689217
495	97519	688927
496	97696	688590
497	97886	688352
498	98166	688738
499	98356	688492
500	98555	688317
501	98736	688006
502	98930	687795
503	99112	687494
504	99292	687183
505	99476	686900
506	99687	686800
507	99864	686466
508	100055	686237
509	100231	685898
510	100408	685570
511	100592	685286
512	100774	684989
513	100948	684641
514	101154	684508
515	101334	684205
516	101528	683992
517	101712	683711
518	102031	684337
519	102212	684034
520	102388	683705
521	102615	683712
522	102804	683461
523	102984	683154
524	103191	683031
525	103376	682759
526	103553	682433
527	103730	682106
528	103918	681856
529	104107	681610
530	104305	681421
531	104495	681183
532	104674	680873
533	104872	680690
534	105076	680542
535	105284	680422
536	105601	680999
537	105950	681785
538	106140	681546
539	106317	681221
540	106631	681770
541	106817	681500
542	107029	681402
543	107224	681190
544	107475	681336
545	107656	681038
546	107856	680857
547	108051	680645
548	108290	680708
549	108488	680516
550	108676	680263
551	108860	679985
552	109034	679644
553	109209	679309
554	109402	679085
555	109583	678789
556	109932	679527
557	110143	679414
558	110465	679986
559	110708	680068
560	111075	680903
561	111269	680686
562	111461	680446
563	111673	680336
564	111868	680120
565	112047	679805
566	112246	679617
567	112441	679398
568	112649	679260
569	112854	679104
570	113034	678803
571	113219	678522
572	113399	678220
573	113574	677886
574	113806	677891
575	113975	677521
576	114149	677179
577	114327	676864
578	114501	676530
579	114689	676274
580	114884	676060
581	115073	675810
582	115245	675458
583	115428	675180
584	115618	674937
585	115798	674637
586	115995	674432
587	116176	674141
588	116356	673838
589	116618	674016
590	116824	673864
591	117136	674324
592	117326	674082
593	117520	673864
594	117737	673773
595	117942	673620
596	118165	673564
597	118399	673567
598	118575	673246
599	118797	673186
600	118980	672901
601	119220	672941
602	119417	672739
603	119674	672870
604	119854	672574
605	120040	672304
606	120259	672222
607	120432	671888
608	120616	671609
609	120792	671287
610	120964	670944
611	121188	670893
612	121476	671191
613	121662	670924
614	121881	670842
615	122069	670589
616	122244	670263
617	122441	670060
618	122632	669823
619	122831	669628
620	123109	669863
621	123523	670838
622	123707	670561
623	123920	670440
624	124093	670107
625	124339	670163
626	124555	670059
627	124743	669799
628	124920	669487
629	125126	669325
630	125326	669138
631	125527	668947
632	125712	668677
633	125935	668608
634	126133	668409
635	126330	668199
636	126577	668259
637	126759	667971
638	126953	667745
639	127131	667439
640	127309	667135
641	127489	666836
642	127787	667157
643	127971	666880
644	128138	666520
645	128346	666371
646	128533	666111
647	128775	666134
648	129029	666221
649	129250	666137
650	129584	666633
651	129806	666550
652	129985	666251
653	130173	665993
654	130346	665664
655	130547	665475
656	130727	665179
657	131028	665497
658	131201	665164
659	131378	664853
660	131589	664717
661	131777	664463
662	131977	664267
663	132157	663971
664	132474	664365
665	132650	664048
666	132844	663823
667	133040	663608
668	133227	663348
669	133452	663279
670	133761	663624
671	133955	663399
672	134175	663300
673	134392	663188
674	134587	662969
675	134773	662703
676	134976	662520
677	135295	662909
678	135647	663455
679	135833	663186
680	136046	663050
681	136259	662916
682	136540	663109
683	136795	663177
684	137016	663079
685	137374	663641
686	137621	663669
687	137805	663388
688	137982	663075
689	138323	663550
690	138581	663628
691	138778	663408
692	138964	663140
693	139148	662861
694	139328	662562
695	139528	662357
696	139713	662086
697	139908	661860
698	140098	661608
699	140326	661540
700	140535	661376
701	140762	661301
702	140930	660948
703	141104	660626
704	141299	660400
705	141492	660166
706	141693	659968
707	141908	659834
708	142112	659650
709	142296	659375
710	142496	659171
711	142701	658993
712	142928	658913
713	143109	658625
714	143329	658514
715	143502	658187
716	143678	657874
717	143871	657642
718	144051	657346
719	144312	657424
720	144505	657190
721	144687	656905
722	144979	657119
723	145177	656908
724	145417	656886
725	145794	657482
726	146128	657880
727	146429	658130
728	146673	658120
729	146863	657867
730	147160	658093
731	147346	657824
732	147565	657701
733	147781	657565
734	148100	657888
735	148293	657647
736	148476	657365
737	148655	657063
738	148965	657344
739	149207	657320
740	149412	657132
741	149585	656805
742	149773	656543
743	149957	656266
744	150163	656082
745	150354	655835
746	150579	655737
747	150761	655449
748	151051	655630
749	151453	656298
750	151656	656101
751	151934	656226
752	152127	655985
753	152318	655737
754	152600	655880
755	152822	655760
756	153189	656265
757	153397	656086
758	153684	656246
759	153916	656169
760	154136	656043
761	154384	656032
762	154855	656966
763	155077	656845
764	155272	656611
765	155494	656485
766	155725	656404
767	155937	656234
768	156140	656033
769	156614	656968
770	156850	656900
771	157040	656638
772	157306	656697
773	157524	656553
774	157744	656420
775	158006	656458
776	158370	656923
777	158566	656687
778	158792	656574
779	159006	656412
780	159197	656154
781	159417	656019
782	159638	655883
783	159820	655588
784	160035	655430
785	160231	655196
786	160416	654914
787	160676	654939
788	160890	654775
789	161177	654911
790	161530	655312
791	161843	655546
792	162118	655628
793	162442	655908
794	162717	655986
795	162917	655762
796	163099	655469
797	163292	655217
798	163466	654889
799	163698	654795
800	163887	654525
801	164098	654346
802	164281	654056
803	164520	653988
804	164845	654261
805	165036	654003
806	165246	653819
807	165601	654207
808	165785	653919
809	165988	653708
810	166169	653410
811	166364	653163
812	166590	653041
813	166774	652754
814	166972	652525
815	167169	652287
816	167361	652033
817	167550	651767
818	167765	651600
819	168032	651638
820	168360	651910
821	168575	651743
822	168903	652011
823	169097	651763
824	169301	651553
825	169594	651687
826	169961	652100
827	170183	651958
828	170627	652664
829	170901	652720
830	171139	652636
831	171349	652444
832	171588	652365
833	171829	652293
834	172125	652427
835	172353	652306
836	172583	652186
837	172785	651966
838	172985	651735
839	173238	651707
840	173443	651494
841	173705	651500
