iter	Passed	Remaining
571	38201	95369
572	38255	95272
573	38310	95176
574	38363	95074
575	38413	94967
576	38464	94860
577	38513	94750
578	38567	94653
579	38619	94552
580	38663	94430
581	38722	94343
582	38783	94263
583	38841	94177
584	38900	94093
585	38955	93999
586	39013	93912
587	39059	93795
588	39111	93696
589	39165	93598
590	39310	93720
591	39437	93796
592	39497	93714
593	39571	93666
594	39632	93585
595	39686	93489
596	39740	93392
597	39798	93305
598	39853	93212
599	39914	93133
600	39970	93041
601	40028	92956
602	40105	92915
603	40181	92870
604	40237	92778
605	40299	92701
606	40349	92597
607	40425	92552
608	40633	92809
609	40693	92727
610	40754	92647
611	40807	92550
612	40862	92457
613	40916	92362
614	40975	92279
615	41032	92189
616	41092	92108
617	41146	92014
618	41202	91923
619	41258	91832
620	41315	91746
621	41363	91638
622	41421	91553
623	41474	91455
624	41533	91374
625	41585	91276
626	41739	91401
627	41947	91643
628	42005	91556
629	42064	91473
630	42118	91379
631	42175	91291
632	42231	91201
633	42286	91109
634	42332	90998
635	42385	90903
636	42445	90821
637	42508	90747
638	42559	90647
639	42605	90536
640	42655	90435
641	42711	90345
642	42771	90266
643	42823	90168
644	42878	90078
645	42937	89995
646	43133	90199
647	43220	90175
648	43303	90142
649	43374	90085
650	43430	89995
651	43490	89916
652	43544	89822
653	43607	89747
654	43661	89655
655	43721	89575
656	43780	89493
657	43839	89411
658	43896	89326
659	43954	89241
660	44016	89166
661	44066	89065
662	44121	88974
663	44186	88905
664	44480	89296
665	44533	89200
666	44598	89129
667	44658	89048
668	44725	88982
669	44781	88895
670	44844	88819
671	44893	88717
672	44946	88623
673	45005	88541
674	45060	88451
675	45116	88364
676	45173	88279
677	45231	88195
678	45283	88099
679	45341	88015
680	45397	87927
681	45457	87848
682	45588	87907
683	45737	87997
684	45804	87931
685	45868	87859
686	45918	87759
687	45979	87682
688	46026	87577
689	46080	87485
690	46128	87383
691	46191	87309
692	46247	87222
693	46301	87131
694	46364	87058
695	46420	86972
696	46483	86897
697	46540	86812
698	46587	86710
699	46647	86631
700	46723	86581
701	47029	86958
702	47087	86873
703	47149	86797
704	47219	86736
705	47271	86641
706	47330	86559
707	47384	86470
708	47445	86392
709	47500	86303
710	47556	86216
711	47622	86149
712	47667	86042
713	47723	85955
714	47774	85861
715	47828	85770
716	47881	85678
717	47929	85578
718	47977	85479
719	48029	85385
720	48221	85540
721	48298	85492
722	48367	85429
723	48430	85355
724	48482	85263
725	48543	85184
726	48596	85094
727	48643	84993
728	48699	84906
729	48762	84832
730	48824	84757
731	48883	84677
732	48936	84588
733	48992	84501
734	49045	84411
735	49100	84324
736	49161	84248
737	49213	84156
738	49280	84090
739	49580	84421
740	49643	84346
741	49696	84255
742	49758	84180
743	49812	84091
744	49868	84006
745	49922	83917
746	49976	83829
747	50036	83751
748	50089	83661
749	50153	83588
750	50210	83506
751	50259	83408
752	50325	83341
753	50409	83302
754	50465	83217
755	50514	83122
756	50564	83026
757	50708	83087
758	50850	83143
759	50915	83073
760	51016	83061
761	51070	82972
762	51127	82889
763	51190	82815
764	51253	82743
765	51310	82659
766	51364	82571
767	51435	82511
768	51502	82443
769	51573	82382
770	51629	82298
771	51684	82212
772	51741	82130
773	51790	82035
774	51888	82018
775	52066	82125
776	52128	82051
777	52187	81971
778	52248	81893
779	52310	81818
780	52358	81721
781	52424	81653
782	52487	81580
783	52540	81491
784	52602	81416
785	52657	81331
786	52715	81250
787	52769	81163
788	52829	81084
789	52876	80987
790	52937	80911
791	52993	80827
792	53137	80878
793	53351	81035
794	53410	80954
795	53478	80890
796	53536	80809
797	53595	80728
798	53653	80647
799	53718	80577
800	53774	80493
801	53831	80411
802	53898	80343
803	53953	80258
804	54016	80185
805	54076	80107
806	54133	80026
807	54197	79954
808	54249	79864
809	54301	79776
810	54364	79703
811	54584	79859
812	54648	79787
813	54727	79737
814	54786	79659
815	54841	79573
816	54897	79490
817	54954	79409
818	55015	79331
819	55074	79252
820	55131	79172
821	55185	79085
822	55237	78997
823	55299	78922
824	55352	78834
825	55408	78753
826	55467	78673
827	55515	78579
828	55565	78489
829	55781	78632
830	55939	78692
831	56001	78617
832	56055	78532
833	56110	78447
834	56164	78361
835	56218	78275
836	56265	78180
837	56315	78088
838	56365	77998
839	56419	77912
840	56468	77819
841	56516	77726
842	56564	77633
843	56611	77538
844	56666	77455
845	56720	77370
846	56778	77290
847	56834	77209
848	56886	77121
849	57041	77174
850	57169	77189
851	57225	77106
852	57278	77019
853	57331	76934
854	57385	76849
855	57433	76756
856	57486	76671
857	57536	76580
858	57596	76504
859	57655	76426
860	57721	76358
861	57778	76278
862	57827	76188
863	57879	76101
864	57941	76027
865	57996	75944
866	58042	75850
867	58090	75758
868	58134	75661
869	58301	75725
870	58407	75708
871	58470	75635
872	58547	75582
873	58608	75507
874	58672	75436
875	58735	75363
876	58790	75281
877	58846	75200
878	58901	75117
879	58967	75049
880	59029	74976
881	59088	74898
882	59148	74823
883	59205	74743
884	59255	74654
885	59311	74573
886	59361	74486
887	59642	74686
888	59734	74651
889	59798	74580
890	59859	74504
891	59910	74417
892	59961	74330
893	60013	74244
894	60056	74147
895	60110	74064
896	60171	73989
897	60224	73905
898	60275	73819
899	60331	73738
900	60381	73650
901	60441	73575
902	60494	73490
903	60550	73410
904	60608	73332
905	60664	73252
906	60733	73188
907	60955	73307
908	61028	73247
909	61091	73175
910	61149	73097
911	61201	73011
912	61251	72925
913	61300	72836
914	61356	72756
915	61414	72678
916	61471	72599
917	61534	72527
918	61583	72439
919	61636	72356
920	61704	72290
921	61761	72211
922	61817	72131
923	61871	72049
924	61919	71960
925	62113	72041
926	62301	72113
927	62361	72037
928	62434	71977
929	62491	71898
930	62553	71825
931	62611	71748
932	62666	71666
933	62717	71581
934	62772	71500
935	62832	71424
936	62889	71346
937	62947	71269
938	63001	71187
939	63052	71101
940	63107	71021
941	63156	70933
942	63209	70851
943	63260	70766
944	63372	70749
945	63544	70799
946	63599	70718
947	63659	70643
948	63719	70568
949	63781	70495
950	63837	70416
951	63897	70340
952	63950	70258
953	64007	70180
954	64057	70094
955	64109	70010
956	64160	69925
957	64210	69840
958	64266	69762
959	64320	69680
960	64401	69628
961	64470	69563
962	64528	69486
963	64845	69688
964	64898	69606
965	64984	69559
966	65049	69488
967	65101	69405
968	65161	69331
969	65218	69253
970	65271	69170
971	65330	69094
972	65391	69020
973	65453	68947
974	65512	68872
975	65572	68797
976	65626	68716
977	65688	68643
978	65749	68570
979	65808	68494
980	65924	68477
981	66103	68526
982	66165	68453
983	66246	68400
984	66299	68319
985	66348	68233
986	66403	68152
987	66461	68076
988	66514	67993
989	66572	67917
990	66631	67842
991	66682	67757
992	66739	67680
993	66791	67597
994	66844	67515
995	66892	67430
996	66946	67349
997	66998	67266
998	67057	67191
999	67278	67278
1000	67422	67288
1001	67485	67215
1002	67540	67136
1003	67598	67060
1004	67651	66977
1005	67711	66903
1006	67761	66819
1007	67809	66733
1008	67861	66651
1009	67922	66577
1010	67980	66501
1011	68032	66419
1012	68079	66332
1013	68133	66252
1014	68189	66174
1015	68248	66099
1016	68307	66024
1017	68367	65949
1018	68475	65921
1019	68661	65969
1020	68727	65900
1021	68790	65828
1022	68848	65752
1023	68899	65669
1024	68950	65587
1025	69006	65508
1026	69062	65430
1027	69123	65357
1028	69183	65284
1029	69245	65211
1030	69294	65127
1031	69354	65053
1032	69420	64985
1033	69478	64909
1034	69538	64835
1035	69591	64754
1036	69662	64691
1037	69970	64847
1038	70032	64774
1039	70118	64724
1040	70173	64645
1041	70224	64563
1042	70277	64482
1043	70333	64405
1044	70388	64326
1045	70440	64244
1046	70498	64169
1047	70551	64089
1048	70601	64006
1049	70656	63927
1050	70712	63849
1051	70760	63765
1052	70811	63683
1053	70866	63604
1054	70913	63519
1055	70962	63435
1056	71138	63466
1057	71247	63435
1058	71307	63361
1059	71360	63281
1060	71420	63208
1061	71470	63125
1062	71517	63040
1063	71573	62963
1064	71638	62893
1065	71688	62811
1066	71741	62731
1067	71803	62660
1068	71857	62581
1069	71914	62505
1070	71976	62433
1071	72025	62350
1072	72086	62277
1073	72139	62198
1074	72193	62120
1075	72287	62075
1076	72484	62120
1077	72543	62045
1078	72597	61966
1079	72654	61890
1080	72712	61815
1081	72765	61736
1082	72813	61653
1083	72869	61575
1084	72929	61502
1085	72985	61426
1086	73040	61348
1087	73097	61272
1088	73152	61195
1089	73208	61119
1090	73263	61042
1091	73314	60961
1092	73369	60883
1093	73424	60806
1094	73567	60802
1095	73789	60863
1096	73844	60785
1097	73923	60727
1098	73986	60657
1099	74042	60580
1100	74095	60501
1101	74156	60428
1102	74209	60349
1103	74269	60276
1104	74331	60204
1105	74392	60132
1106	74449	60057
1107	74505	59980
1108	74568	59910
1109	74631	59839
1110	74690	59765
1111	74752	59694
1112	74821	59628
1113	75044	59685
1114	75099	59608
1115	75160	59536
1116	75220	59462
1117	75267	59379
1118	75322	59301
1119	75370	59219
1120	75433	59148
1121	75493	59075
1122	75545	58997
1123	75599	58919
1124	75663	58849
1125	75717	58772
1126	75778	58699
1127	75842	58630
1128	75894	58551
1129	75952	58476
1130	76007	58400
1131	76193	58423
1132	76380	58448
1133	76444	58378
1134	76519	58316
1135	76583	58246
1136	76643	58173
1137	76699	58097
1138	76751	58018
1139	76808	57943
1140	76862	57865
1141	76916	57788
1142	76972	57712
1143	77028	57636
1144	77080	57558
1145	77142	57486
1146	77194	57407
1147	77253	57334
1148	77300	57252
1149	77347	57169
1150	77500	57165
1151	77639	57151
1152	77721	57094
1153	77789	57027
1154	77843	56950
1155	77895	56872
1156	77948	56793
1157	77999	56714
1158	78058	56640
1159	78122	56571
1160	78174	56492
1161	78231	56418
1162	78284	56340
1163	78336	56262
1164	78390	56185
1165	78447	56111
1166	78498	56032
1167	78561	55961
1168	78792	56011
1169	78986	56033
1170	79049	55962
1171	79104	55886
1172	79152	55804
1173	79201	55724
1174	79255	55647
1175	79300	55564
1176	79358	55490
1177	79422	55420
1178	79476	55343
1179	79538	55272
1180	79594	55197
1181	79654	55124
1182	79704	55045
1183	79755	54966
1184	79819	54897
1185	79872	54819
1186	79919	54738
1187	79969	54659
1188	80164	54678
1189	80265	54634
1190	80316	54555
1191	80375	54483
1192	80427	54404
1193	80487	54332
1194	80549	54261
1195	80602	54183
1196	80660	54110
1197	80719	54037
1198	80778	53964
1199	80836	53891
1200	80892	53815
1201	80949	53741
1202	81005	53666
1203	81059	53591
1204	81117	53517
1205	81175	53443
1206	81319	53426
1207	81552	53468
1208	81611	53395
1209	81685	53331
1210	81740	53256
1211	81789	53176
1212	81849	53104
1213	81906	53030
1214	81963	52955
1215	82010	52875
1216	82063	52798
1217	82120	52724
1218	82174	52648
1219	82233	52575
1220	82287	52499
1221	82349	52428
1222	82407	52355
1223	82453	52274
1224	82503	52195
1225	82573	52130
1226	82804	52165
1227	82866	52095
1228	82929	52025
1229	82979	51946
1230	83033	51870
1231	83091	51797
1232	83149	51724
1233	83211	51652
1234	83272	51581
1235	83327	51506
1236	83386	51434
1237	83446	51362
1238	83495	51283
1239	83558	51213
1240	83613	51138
1241	83676	51068
1242	83735	50995
1243	83788	50919
1244	84041	50964
1245	84168	50933
1246	84225	50859
1247	84276	50781
1248	84323	50701
1249	84376	50625
1250	84431	50551
1251	84483	50473
1252	84533	50395
1253	84591	50323
1254	84644	50247
1255	84696	50170
1256	84751	50095
1257	84804	50019
1258	84865	49948
1259	84924	49876
1260	84975	49799
1261	85033	49726
1262	85085	49649
1263	85145	49578
1264	85370	49602
1265	85430	49530
1266	85500	49464
1267	85567	49396
1268	85629	49326
1269	85684	49251
1270	85741	49178
1271	85801	49106
1272	85857	49032
1273	85917	48960
1274	85973	48886
1275	86028	48812
1276	86087	48739
1277	86146	48668
1278	86204	48595
1279	86262	48522
1280	86316	48447
1281	86374	48375
1282	86696	48450
1283	86765	48383
1284	86833	48315
1285	86891	48242
1286	86946	48168
1287	87008	48097
1288	87064	48024
1289	87119	47949
1290	87167	47871
1291	87227	47799
1292	87281	47724
1293	87338	47651
1294	87394	47577
1295	87456	47507
1296	87514	47434
1297	87571	47361
1298	87629	47288
1299	87686	47215
1300	87785	47165
1301	87981	47166
1302	88049	47099
1303	88114	47030
1304	88171	46957
1305	88235	46887
1306	88288	46812
1307	88351	46742
1308	88404	46667
1309	88451	46589
1310	88515	46519
1311	88575	46447
1312	88637	46377
1313	88695	46305
1314	88754	46233
1315	88804	46156
1316	88854	46080
1317	88905	46004
1318	88959	45929
1319	89205	45954
1320	89335	45919
1321	89388	45843
1322	89458	45777
1323	89523	45708
1324	89582	45636
1325	89640	45564
1326	89690	45487
1327	89742	45411
1328	89794	45336
1329	89855	45265
1330	89908	45190
1331	89964	45117
1332	90024	45045
1333	90069	44967
1334	90122	44892
1335	90169	44814
1336	90218	44737
1337	90269	44662
1338	90369	44610
1339	90577	44612
1340	90636	44541
1341	90699	44471
1342	90751	44395
1343	90797	44318
1344	90853	44244
1345	90914	44173
1346	90971	44101
1347	91023	44026
1348	91085	43955
1349	91138	43881
1350	91193	43808
1351	91251	43735
1352	91311	43664
1353	91370	43593
1354	91426	43520
1355	91478	43445
1356	91532	43371
1357	91629	43318
1358	91924	43357
1359	91983	43286
1360	92048	43217
1361	92106	43145
1362	92163	43072
1363	92235	43007
1364	92321	42947
1365	92389	42880
1366	92449	42809
1367	92513	42740
1368	92578	42671
1369	92634	42598
1370	92696	42528
1371	92754	42456
1372	92809	42382
1373	92875	42314
1374	93002	42273
1375	93196	42263
1376	93258	42193
1377	93331	42127
1378	93398	42059
1379	93452	41986
1380	93503	41910
1381	93565	41840
1382	93625	41769
1383	93687	41698
1384	93744	41626
1385	93796	41551
1386	93847	41477
1387	93902	41403
1388	93961	41332
1389	94014	41258
1390	94076	41188
1391	94135	41116
1392	94190	41043
1393	94521	41090
1394	94588	41022
1395	94648	40951
1396	94711	40881
1397	94761	40805
1398	94816	40732
1399	94862	40655
1400	94920	40583
1401	94972	40508
1402	95021	40433
1403	95085	40363
1404	95142	40291
1405	95193	40217
1406	95250	40144
1407	95304	40071
1408	95360	39998
1409	95415	39925
1410	95476	39855
1411	95527	39780
1412	95648	39735
1413	95834	39716
1414	95901	39648
1415	95960	39576
1416	96010	39501
1417	96066	39429
1418	96116	39354
1419	96170	39280
1420	96224	39207
1421	96276	39133
1422	96334	39061
1423	96394	38991
1424	96454	38920
1425	96503	38845
1426	96559	38772
1427	96615	38700
1428	96667	38626
1429	96724	38554
1430	96783	38483
1431	96877	38426
1432	97085	38414
1433	97146	38343
1434	97198	38269
1435	97259	38199
1436	97332	38133
1437	97396	38064
1438	97454	37992
1439	97505	37918
1440	97572	37850
1441	97628	37778
1442	97683	37705
1443	97739	37633
1444	97798	37562
1445	97848	37488
1446	97902	37415
1447	97963	37345
1448	98014	37271
1449	98072	37199
1450	98360	37215
1451	98451	37156
1452	98519	37088
1453	98588	37021
1454	98641	36948
1455	98689	36873
1456	98737	36797
1457	98788	36723
1458	98842	36651
1459	98902	36580
1460	98957	36507
1461	99015	36436
1462	99072	36364
1463	99120	36289
1464	99173	36216
1465	99221	36142
1466	99276	36069
1467	99331	35997
1468	99385	35924
1469	99444	35854
1470	99678	35846
1471	99740	35776
1472	99793	35703
1473	99850	35631
1474	99905	35559
1475	99957	35486
1476	100007	35412
1477	100061	35339
1478	100122	35269
1479	100176	35197
1480	100232	35125
1481	100295	35055
1482	100362	34988
1483	100419	34916
1484	100480	34846
1485	100538	34775
1486	100589	34702
1487	100647	34631
1488	100716	34564
1489	101044	34585
1490	101103	34514
1491	101166	34445
1492	101220	34372
1493	101272	34299
1494	101323	34226
1495	101378	34154
1496	101430	34081
1497	101479	34007
1498	101539	33936
1499	101601	33867
1500	101662	33797
1501	101718	33725
1502	101777	33654
1503	101832	33582
1504	101890	33512
1505	101944	33439
1506	102003	33369
1507	102077	33303
1508	102307	33289
1509	102365	33217
1510	102420	33145
1511	102467	33071
1512	102527	33001
1513	102586	32930
1514	102635	32856
1515	102694	32786
1516	102749	32714
1517	102806	32643
1518	102862	32571
1519	102913	32499
1520	102967	32426
1521	103023	32355
1522	103082	32285
1523	103141	32214
1524	103192	32141
1525	103253	32072
1526	103310	32001
1527	103607	32004
1528	103702	31944
1529	103750	31871
1530	103822	31804
1531	103876	31732
1532	103926	31659
1533	103982	31588
1534	104036	31516
1535	104082	31441
1536	104139	31370
1537	104189	31297
1538	104251	31227
1539	104304	31155
1540	104357	31083
1541	104403	31009
1542	104456	30937
1543	104506	30864
1544	104559	30792
1545	104620	30723
1546	104676	30651
1547	104909	30632
1548	104975	30564
1549	105046	30497
1550	105104	30426
1551	105158	30354
1552	105214	30283
1553	105274	30213
1554	105332	30143
1555	105389	30072
1556	105442	30000
1557	105501	29930
1558	105564	29861
1559	105625	29791
1560	105676	29719
1561	105721	29645
1562	105780	29575
1563	105837	29504
1564	105891	29433
1565	106094	29403
1566	106284	29368
1567	106346	29299
1568	106423	29234
1569	106490	29166
1570	106545	29094
1571	106598	29023
1572	106661	28953
1573	106719	28883
1574	106770	28810
1575	106829	28740
1576	106881	28668
1577	106943	28599
1578	107004	28529
1579	107059	28458
1580	107114	28387
1581	107169	28316
1582	107225	28245
1583	107322	28185
1584	107539	28157
1585	107604	28088
1586	107713	28031
1587	107762	27958
1588	107813	27886
1589	107858	27812
1590	107913	27741
1591	107969	27670
1592	108021	27598
1593	108077	27527
1594	108139	27458
1595	108192	27387
1596	108243	27315
1597	108301	27244
1598	108352	27172
1599	108403	27100
1600	108449	27027
1601	108503	26956
1602	108694	26919
1603	108894	26884
1604	108949	26813
1605	109005	26742
1606	109051	26669
1607	109105	26597
1608	109162	26527
1609	109213	26455
1610	109263	26383
1611	109316	26311
1612	109372	26241
1613	109429	26170
1614	109484	26100
1615	109539	26029
1616	109600	25959
1617	109651	25887
1618	109701	25816
1619	109756	25745
1620	109811	25674
1621	109871	25605
1622	110013	25554
1623	110171	25507
1624	110236	25439
1625	110299	25370
1626	110346	25297
1627	110404	25227
1628	110458	25156
1629	110519	25087
1630	110575	25016
1631	110631	24946
1632	110692	24876
1633	110753	24807
1634	110813	24738
1635	110870	24667
1636	110924	24597
1637	110976	24526
1638	111034	24456
1639	111096	24387
1640	111144	24314
1641	111417	24291
1642	111533	24234
1643	111592	24164
1644	111644	24093
1645	111694	24021
1646	111747	23950
1647	111826	23885
1648	111881	23814
1649	111936	23744
1650	111987	23672
1651	112047	23603
1652	112100	23532
1653	112145	23459
1654	112202	23389
1655	112255	23318
1656	112305	23247
1657	112353	23175
1658	112406	23104
1659	112457	23033
1660	112525	22965
1661	112772	22934
1662	112829	22864
1663	112897	22796
1664	112959	22727
