iter	RMSE	R2
190	159.3238828	0.5320228265
191	159.3194304	0.5320489814
192	159.3153642	0.5320728675
193	159.3108049	0.5320996499
194	159.3068956	0.532122613
195	159.3031588	0.532144562
196	159.2983769	0.5321726494
197	159.2938685	0.5321991297
198	159.2894137	0.5322252943
199	159.2839689	0.5322572725
200	159.2781889	0.5322912183
201	159.2736105	0.5323181061
202	159.2694779	0.5323423754
203	159.2647356	0.5323702245
204	159.2617006	0.5323880469
205	159.2561287	0.5324207657
206	159.2514185	0.5324484236
207	159.2478243	0.5324695284
208	159.2432896	0.5324961543
209	159.2389237	0.5325217886
210	159.2333812	0.5325543305
211	159.2284582	0.5325832341
212	159.2255235	0.5326004631
213	159.2206784	0.5326289082
214	159.2147412	0.5326637632
215	159.2110757	0.532685281
216	159.2049568	0.532721201
217	159.2001933	0.5327491628
218	159.1958269	0.5327747932
219	159.1916973	0.532799033
220	159.1882963	0.5328189955
221	159.1844655	0.5328414804
222	159.1809759	0.5328619621
223	159.1779947	0.5328794591
224	159.172144	0.5329137974
225	159.166646	0.532946064
226	159.1639569	0.5329618458
227	159.1598886	0.5329857205
228	159.1560956	0.5330079797
229	159.1522952	0.5330302815
230	159.1468733	0.5330620977
231	159.1431816	0.5330837602
232	159.1406054	0.5330988773
233	159.1369469	0.533120344
234	159.1331643	0.5331425391
235	159.1308012	0.533156404
236	159.1265762	0.5331811941
237	159.123549	0.533198955
238	159.1182467	0.5332300639
239	159.1140228	0.5332548452
240	159.1097358	0.5332799955
241	159.1063319	0.5332999648
242	159.1024998	0.5333224459
243	159.0983323	0.5333468933
244	159.095726	0.5333621823
245	159.0922741	0.5333824318
246	159.0901318	0.5333949984
247	159.0864195	0.5334167738
248	159.0834016	0.5334344761
249	159.0805758	0.5334510513
250	159.0776429	0.5334682542
251	159.0739135	0.5334901287
252	159.0708984	0.5335078127
253	159.0688525	0.5335198126
254	159.0658573	0.5335373794
255	159.0627809	0.5335554229
256	159.0592902	0.5335758953
257	159.0553759	0.5335988511
258	159.0513684	0.5336223533
259	159.0477933	0.5336433193
260	159.0451618	0.5336587515
261	159.0417325	0.5336788614
262	159.0383203	0.5336988711
263	159.0339592	0.5337244442
264	159.0305693	0.5337443218
265	159.0278135	0.533760481
266	159.026184	0.5337700358
267	159.0235752	0.533785332
268	159.0201277	0.533805546
269	159.0187075	0.5338138733
270	159.0138239	0.5338425066
271	159.0110502	0.5338587694
272	159.0086445	0.5338728739
273	159.0063562	0.5338862901
274	159.0008776	0.5339184093
275	158.9966269	0.5339433293
276	158.9949693	0.533953047
277	158.9915569	0.5339730515
278	158.9880906	0.5339933718
279	158.9863631	0.5340034985
280	158.9829174	0.5340236974
281	158.9793693	0.5340444959
282	158.9770784	0.534057925
283	158.9751057	0.5340694883
284	158.9724166	0.5340852507
285	158.9676125	0.5341134097
286	158.96487	0.5341294848
287	158.9627887	0.5341416837
288	158.9597432	0.5341595341
289	158.9555774	0.53418395
290	158.9536455	0.5341952723
291	158.9521275	0.5342041696
292	158.9494099	0.5342200963
293	158.9451293	0.5342451839
294	158.9409049	0.534269941
295	158.9384355	0.5342844123
296	158.9334978	0.5343133484
297	158.9286791	0.5343415861
298	158.9253955	0.5343608276
299	158.9226395	0.5343769775
300	158.9202016	0.5343912626
301	158.9175994	0.5344065107
302	158.9144131	0.5344251807
303	158.9100059	0.5344510044
304	158.9075709	0.5344652715
305	158.9055586	0.5344770619
306	158.9031502	0.534491173
307	158.8999034	0.5345101958
308	158.8969129	0.5345277166
309	158.8940689	0.534544379
310	158.8911809	0.5345612985
311	158.8889195	0.5345745468
312	158.8865142	0.5345886384
313	158.8841106	0.5346027195
314	158.8821455	0.5346142317
315	158.8801165	0.5346261179
316	158.8779693	0.5346386967
317	158.8755777	0.5346527069
318	158.8708289	0.5346805247
319	158.8680611	0.5346967382
320	158.8659137	0.5347093167
321	158.8614676	0.5347353603
322	158.8586442	0.5347518981
323	158.8563786	0.5347651688
324	158.8516341	0.5347929582
325	158.8497006	0.5348042824
326	158.8471979	0.534818941
327	158.845676	0.5348278546
328	158.8428731	0.534844271
329	158.8404728	0.5348583288
330	158.8365281	0.5348814317
331	158.8345043	0.5348932841
332	158.8319617	0.5349081744
333	158.828332	0.5349294315
334	158.8263139	0.5349412495
335	158.8234332	0.5349581198
336	158.8200238	0.5349780852
337	158.8174733	0.5349930206
338	158.8151646	0.5350065399
339	158.8131829	0.5350181446
340	158.8114145	0.5350284996
341	158.8087418	0.5350441498
342	158.8062115	0.5350589659
343	158.8042344	0.5350705426
344	158.8021732	0.5350826119
345	158.7999409	0.5350956825
346	158.7973199	0.535111029
347	158.7946547	0.5351266335
348	158.7916731	0.5351440911
349	158.789582	0.5351563338
350	158.7869838	0.5351715461
351	158.7851852	0.535182076
352	158.7831665	0.535193895
353	158.77993	0.535212843
354	158.7751772	0.5352406678
355	158.7731265	0.5352526732
356	158.7705768	0.5352676
357	158.7685274	0.535279597
358	158.7668564	0.5352893793
359	158.7650393	0.5353000166
360	158.762991	0.5353120071
361	158.7613966	0.5353213406
362	158.7582909	0.5353395201
363	158.7565421	0.5353497571
364	158.7546556	0.5353608002
365	158.7526471	0.5353725568
366	158.7505917	0.535384588
367	158.7468886	0.5354062636
368	158.7450556	0.5354169923
369	158.7426128	0.5354312905
370	158.7400025	0.5354465689
371	158.7380502	0.5354579954
372	158.7347347	0.5354774005
373	158.7330231	0.5354874181
374	158.7302773	0.5355034884
375	158.7282716	0.5355152275
376	158.7254736	0.5355316029
377	158.7237243	0.5355418403
378	158.7215649	0.5355544779
379	158.7200639	0.5355632619
380	158.7189245	0.5355699304
381	158.7174258	0.5355787011
382	158.7147869	0.535594144
383	158.7120497	0.5356101623
384	158.7097328	0.5356237206
385	158.707178	0.535638671
386	158.705455	0.5356487536
387	158.7024511	0.5356663313
388	158.6999942	0.5356807079
389	158.6974891	0.535695367
390	158.6962359	0.5357026999
391	158.6926815	0.5357234978
392	158.6903224	0.5357373011
393	158.6869563	0.535756997
394	158.685623	0.5357647978
395	158.6844493	0.5357716652
396	158.6819029	0.5357865642
397	158.6791194	0.5358028495
398	158.6771005	0.535814662
399	158.6737911	0.5358340236
400	158.6710978	0.5358497808
401	158.668709	0.5358637564
402	158.666567	0.5358762882
403	158.6644608	0.5358886098
404	158.6624907	0.535900135
405	158.6606512	0.5359108963
406	158.6588594	0.5359213784
407	158.6563202	0.535936233
408	158.6539078	0.5359503452
409	158.6517018	0.5359632501
410	158.6498548	0.5359740544
411	158.6482706	0.5359833212
412	158.6459974	0.5359966186
413	158.6425761	0.5360166313
414	158.6393605	0.5360354403
415	158.6369198	0.5360497171
416	158.6353728	0.5360587655
417	158.633871	0.5360675498
418	158.6312304	0.5360829947
419	158.6296788	0.53609207
420	158.6274275	0.5361052378
421	158.6254639	0.5361167225
422	158.6227044	0.5361328618
423	158.6212135	0.5361415816
424	158.6175048	0.5361632723
425	158.6162585	0.5361705612
426	158.6137461	0.5361852548
427	158.611632	0.5361976186
428	158.6101727	0.5362061528
429	158.6083995	0.5362165228
430	158.6060031	0.5362305373
431	158.6043488	0.5362402116
432	158.6027225	0.5362497222
433	158.6014709	0.5362570419
434	158.6004354	0.536263097
435	158.5970474	0.5362829098
436	158.5951583	0.5362939564
437	158.5926751	0.5363084775
438	158.5914072	0.5363158915
439	158.5901836	0.5363230462
440	158.5888907	0.5363306069
441	158.587696	0.5363375923
442	158.5862436	0.536346085
443	158.5838422	0.5363601266
444	158.5812278	0.5363754137
445	158.579354	0.5363863704
446	158.5781874	0.5363931915
447	158.5767438	0.5364016322
448	158.5740267	0.5364175189
449	158.5722972	0.5364276307
450	158.5695603	0.536443633
451	158.5667271	0.536460198
452	158.56433	0.5364742128
453	158.5611958	0.5364925366
454	158.5591379	0.5365045678
455	158.5574674	0.5365143341
456	158.5556579	0.5365249129
457	158.553906	0.5365351547
458	158.552617	0.5365426903
459	158.5508232	0.5365531772
460	158.549235	0.5365624619
461	158.5469592	0.5365757659
462	158.5453721	0.5365850442
463	158.5441899	0.5365919552
464	158.542409	0.5366023655
465	158.5411129	0.5366099423
466	158.5395296	0.5366191978
467	158.538004	0.5366281155
468	158.5358843	0.5366405064
469	158.5328889	0.5366580157
470	158.5308982	0.5366696522
471	158.5291635	0.5366797918
472	158.5275033	0.5366894965
473	158.5247686	0.5367054808
474	158.5234312	0.5367132978
475	158.5217287	0.5367232491
476	158.5197293	0.5367349357
477	158.517613	0.5367473051
478	158.5153998	0.5367602407
479	158.5131375	0.5367734631
480	158.5108113	0.5367870588
481	158.5092811	0.5367960018
482	158.5078603	0.5368043056
483	158.5060058	0.5368151445
484	158.5033381	0.5368307354
485	158.5020334	0.5368383601
486	158.5007965	0.5368455887
487	158.4991912	0.5368549709
488	158.4980728	0.5368615069
489	158.4959943	0.5368736533
490	158.4935535	0.5368879176
491	158.4915816	0.5368994413
492	158.4897512	0.5369101373
493	158.4887953	0.5369157234
494	158.4860666	0.5369316693
495	158.4846998	0.5369396561
496	158.4838393	0.5369446848
497	158.482719	0.5369512314
498	158.4802912	0.536965418
499	158.4786344	0.5369750994
500	158.4776093	0.5369810896
501	158.4766787	0.5369865271
502	158.4752296	0.536994995
503	158.4727238	0.5370096367
504	158.471231	0.5370183595
505	158.4697019	0.5370272936
506	158.4683066	0.5370354469
507	158.4674368	0.5370405289
508	158.4663765	0.5370467241
509	158.4649601	0.537055
510	158.4626495	0.5370685004
511	158.4605062	0.537081023
512	158.4586772	0.5370917095
513	158.4577026	0.5370974034
514	158.456526	0.5371042783
515	158.454816	0.5371142685
516	158.4532561	0.5371233822
517	158.4515701	0.5371332326
518	158.4494536	0.5371455979
519	158.4471403	0.5371591128
520	158.4450929	0.5371710743
521	158.4428701	0.5371840597
522	158.440554	0.5371975905
523	158.4396007	0.5372031596
524	158.4380193	0.5372123982
525	158.4371707	0.5372173558
526	158.4359133	0.5372247013
527	158.4335804	0.5372383294
528	158.4318445	0.5372484699
529	158.4302297	0.5372579031
530	158.4288798	0.5372657884
531	158.4275424	0.5372736008
532	158.4256969	0.5372843815
533	158.423887	0.5372949534
534	158.4222576	0.5373044717
535	158.4209716	0.5373119831
536	158.4192392	0.5373221024
537	158.4184018	0.5373269939
538	158.4169616	0.5373354064
539	158.4151369	0.5373460648
540	158.4141697	0.5373517144
541	158.4131224	0.5373578313
542	158.411083	0.5373697434
543	158.409609	0.5373783527
544	158.4084851	0.5373849175
545	158.4064582	0.537396756
546	158.4047685	0.537406625
547	158.4033416	0.5374149587
548	158.4021153	0.537422121
549	158.4002627	0.5374329411
550	158.3983668	0.537444014
551	158.3971572	0.5374510788
552	158.3942543	0.5374680325
553	158.3919276	0.537481621
554	158.3900678	0.5374924827
555	158.388023	0.5375044243
556	158.38693	0.5375108071
557	158.3851201	0.5375213769
558	158.3836026	0.5375302391
559	158.3827479	0.5375352307
560	158.379969	0.5375514584
561	158.3790496	0.5375568277
562	158.3769291	0.5375692108
563	158.375985	0.5375747242
564	158.3742225	0.537585016
565	158.3727941	0.5375933576
566	158.3709003	0.5376044159
567	158.3684972	0.5376184484
568	158.3663394	0.5376310485
569	158.3643265	0.537642802
570	158.3629629	0.5376507647
571	158.3619604	0.5376566185
572	158.3605553	0.5376648225
573	158.3587467	0.5376753833
574	158.3573108	0.5376837673
575	158.3564876	0.5376885738
576	158.3549019	0.5376978325
577	158.3532877	0.5377072571
578	158.3513068	0.5377188235
579	158.3499878	0.5377265247
580	158.3483934	0.5377358332
581	158.3462283	0.5377484747
582	158.3449044	0.5377562041
583	158.3437122	0.5377631646
584	158.3420656	0.5377727783
585	158.339391	0.537788393
586	158.3379831	0.5377966125
587	158.3361585	0.537807265
588	158.3348873	0.5378146863
589	158.3338757	0.5378205922
590	158.3323472	0.5378295154
591	158.3310892	0.5378368598
592	158.3300401	0.5378429841
593	158.3294408	0.5378464831
594	158.3280375	0.5378546753
595	158.3261665	0.5378655977
596	158.3248451	0.5378733117
597	158.3238857	0.5378789126
598	158.3229206	0.5378845465
599	158.3216655	0.5378918733
600	158.3207931	0.537896966
601	158.3190201	0.5379073156
602	158.3176889	0.5379150866
603	158.3158807	0.5379256415
604	158.3148353	0.537931744
605	158.3135298	0.5379393649
606	158.3127459	0.5379439403
607	158.3111502	0.5379532552
608	158.3098747	0.5379607002
609	158.3090981	0.5379652332
610	158.307657	0.5379736451
611	158.306221	0.5379820273
612	158.3053002	0.537987402
613	158.3039116	0.5379955072
614	158.3027479	0.5380022995
615	158.3015664	0.5380091957
616	158.3002378	0.5380169508
617	158.2985936	0.5380265472
618	158.2978043	0.5380311543
619	158.2960328	0.5380414941
620	158.2952805	0.5380458852
621	158.2946518	0.5380495543
622	158.2928816	0.5380598863
623	158.290814	0.5380719537
624	158.2895543	0.5380793056
625	158.2871706	0.5380932181
626	158.2861341	0.5380992674
627	158.2851433	0.5381050498
628	158.283549	0.5381143548
629	158.2822949	0.5381216739
630	158.2812105	0.5381280025
631	158.2796678	0.5381370055
632	158.2778253	0.5381477583
633	158.2767632	0.5381539571
634	158.2751109	0.5381635993
635	158.2740808	0.5381696113
636	158.2729977	0.538175932
637	158.2713493	0.5381855514
638	158.2702244	0.5381921159
639	158.2682924	0.5382033905
640	158.2670857	0.5382104322
641	158.2655145	0.5382196013
642	158.2641512	0.5382275567
643	158.263092	0.5382337375
644	158.2611237	0.5382452235
645	158.2600101	0.5382517219
646	158.2588661	0.5382583972
647	158.2565284	0.5382720382
648	158.2551678	0.5382799775
649	158.2528305	0.538293616
650	158.2518907	0.5382990999
651	158.2501418	0.5383093042
652	158.2483288	0.5383198831
653	158.2457709	0.5383348079
654	158.2440871	0.5383446327
655	158.2432972	0.5383492412
656	158.2422814	0.5383551684
657	158.2410915	0.5383621107
658	158.2396219	0.5383706852
659	158.2384376	0.5383775953
660	158.2351886	0.5383965513
661	158.2341088	0.5384028515
662	158.232939	0.5384096763
663	158.231617	0.5384173891
664	158.2299872	0.5384268978
665	158.2286399	0.5384347586
666	158.227172	0.5384433221
667	158.2241129	0.538461169
668	158.2227464	0.5384691412
669	158.2213643	0.5384772041
670	158.2199769	0.5384852983
671	158.2184047	0.5384944705
672	158.2173373	0.5385006974
673	158.2163237	0.5385066103
674	158.2139385	0.5385205245
675	158.2134028	0.5385236498
676	158.2121377	0.5385310295
677	158.2109841	0.5385377592
678	158.2092969	0.5385476016
679	158.2081419	0.5385543391
680	158.2072993	0.5385592542
681	158.2064605	0.5385641472
682	158.2058026	0.538567985
683	158.204559	0.5385752393
684	158.2033337	0.5385823869
685	158.2015638	0.538592711
686	158.2004181	0.5385993943
687	158.1991608	0.538606728
688	158.1978234	0.538614529
689	158.1964542	0.5386225159
690	158.1951928	0.5386298736
691	158.1941018	0.5386362372
692	158.1929075	0.5386432035
693	158.1914779	0.5386515417
694	158.1890165	0.5386658984
695	158.1881906	0.5386707159
696	158.1864019	0.5386811483
697	158.1853379	0.5386873543
698	158.1841123	0.5386945027
699	158.1825394	0.5387036764
700	158.1813776	0.5387104531
701	158.1789448	0.5387246416
702	158.1784245	0.5387276763
703	158.1778679	0.5387309224
704	158.1764997	0.5387389022
705	158.1753217	0.5387457724
706	158.1745294	0.5387503935
707	158.1736143	0.5387557306
708	158.1725979	0.5387616584
709	158.1717139	0.5387668137
710	158.1706492	0.5387730232
711	158.1686923	0.5387844357
712	158.1671302	0.5387935459
713	158.1651044	0.5388053598
714	158.1639113	0.5388123178
715	158.1629331	0.5388180226
716	158.1621244	0.5388227385
717	158.1599006	0.5388357071
718	158.1582564	0.5388452952
719	158.1568721	0.5388533678
720	158.1557758	0.5388597609
721	158.1552209	0.538862997
722	158.1544678	0.5388673887
723	158.1536799	0.5388719829
724	158.1531472	0.5388750892
725	158.1517339	0.5388833309
726	158.1509959	0.5388876346
727	158.149878	0.5388941532
728	158.1477797	0.5389063888
729	158.1458997	0.5389173513
730	158.1443396	0.5389264487
731	158.1431663	0.5389332901
732	158.1422587	0.5389385825
733	158.1415844	0.538942514
734	158.140404	0.5389493965
735	158.1391232	0.5389568649
736	158.1383854	0.5389611669
737	158.136162	0.5389741314
738	158.1344853	0.5389839078
739	158.1327836	0.5389938295
740	158.1313973	0.5390019124
741	158.1305664	0.5390067569
742	158.1292958	0.5390141656
743	158.1283774	0.5390195198
744	158.1262516	0.5390319144
745	158.1253911	0.5390369316
746	158.1245472	0.5390418517
747	158.1234161	0.5390484464
748	158.1225885	0.5390532711
749	158.1202615	0.539066838
750	158.1187461	0.5390756733
751	158.1177467	0.5390814998
752	158.1168446	0.5390867592
753	158.1156081	0.5390939682
754	158.1148444	0.5390984204
755	158.1129959	0.5391091967
756	158.1116359	0.5391171258
757	158.1104629	0.539123964
758	158.1096047	0.5391289668
759	158.1091379	0.5391316884
760	158.1082273	0.5391369972
761	158.1073188	0.5391422932
762	158.1066603	0.5391461319
763	158.1038518	0.5391625047
764	158.1023068	0.5391715112
765	158.1010969	0.5391785641
766	158.0998818	0.5391856473
767	158.0987535	0.539192225
768	158.0971029	0.5392018465
769	158.0959683	0.5392084606
770	158.0951462	0.5392132526
771	158.0939244	0.5392203749
772	158.0924337	0.5392290644
773	158.0914466	0.5392348187
774	158.090815	0.5392385
775	158.0893	0.5392473313
776	158.0875628	0.5392574569
777	158.086721	0.5392623642
778	158.0849558	0.5392726532
779	158.0830127	0.5392839792
780	158.0816357	0.5392920054
781	158.0797671	0.5393028968
782	158.0782812	0.5393115577
783	158.0773888	0.5393167592
784	158.0765177	0.5393218362
785	158.0752907	0.5393289882
786	158.0741312	0.5393357463
787	158.0727075	0.5393440442
788	158.0719348	0.5393485476
789	158.0705356	0.5393567027
790	158.0690781	0.5393651976
791	158.0685276	0.5393684056
792	158.0679886	0.5393715471
793	158.0665504	0.5393799292
794	158.0654152	0.5393865457
795	158.0639753	0.5393949374
796	158.0627371	0.5394021538
797	158.0619208	0.5394069113
798	158.0605605	0.5394148389
799	158.0594293	0.5394214315
800	158.0587407	0.5394254445
801	158.056732	0.5394371508
802	158.055939	0.5394417723
803	158.0553013	0.5394454888
804	158.0541027	0.5394524739
805	158.0525965	0.5394612513
806	158.0509208	0.539471017
807	158.0495648	0.5394789191
808	158.0482325	0.5394866831
809	158.0465025	0.5394967645
810	158.0453246	0.5395036288
811	158.0443529	0.5395092911
812	158.0425327	0.5395198982
813	158.041042	0.5395285848
814	158.0400767	0.5395342098
815	158.0395567	0.53953724
816	158.0379702	0.5395464848
817	158.0364224	0.5395555037
818	158.0347091	0.5395654876
819	158.0336251	0.539571804
820	158.0328545	0.5395762941
821	158.0318268	0.5395822823
822	158.03115	0.5395862261
823	158.0286767	0.5396006378
824	158.0280753	0.5396041421
825	158.0272702	0.5396088332
826	158.0263338	0.5396142894
827	158.0247457	0.5396235424
828	158.0238718	0.5396286344
829	158.0223695	0.5396373877
830	158.0206332	0.5396475043
831	158.0198181	0.5396522535
832	158.0183814	0.5396606241
833	158.0170539	0.5396683587
834	158.0159428	0.5396748321
835	158.0155179	0.5396773081
836	158.0146317	0.5396824711
837	158.0139562	0.5396864067
838	158.0129297	0.5396923875
839	158.0120797	0.5396973396
840	158.0112937	0.5397019189
841	158.0104982	0.539706554
842	158.0094474	0.5397126759
843	158.0081774	0.5397200749
844	158.0068736	0.5397276707
845	158.0059539	0.5397330287
846	158.0040617	0.5397440525
847	158.0030104	0.5397501775
848	158.0019892	0.5397561269
849	158.0007253	0.5397634898
850	157.999865	0.5397685017
851	157.9989002	0.5397741227
852	157.9973557	0.5397831203
853	157.9966675	0.5397871293
854	157.9958829	0.5397916999
855	157.9945036	0.5397997351
856	157.9936693	0.5398045956
857	157.992771	0.5398098288
858	157.9908206	0.5398211904
859	157.9900143	0.5398258873
860	157.9884795	0.539834828
861	157.9873383	0.5398414761
862	157.9859605	0.539849502
863	157.9847393	0.5398566159
864	157.9833832	0.5398645154
865	157.982751	0.5398681977
866	157.9816992	0.5398743247
867	157.9804805	0.5398814235
868	157.9795028	0.5398871188
869	157.9787445	0.5398915358
870	157.9777496	0.5398973309
871	157.9769761	0.5399018364
872	157.9759261	0.5399079525
873	157.9750742	0.5399129148
874	157.9729248	0.5399254347
875	157.9709011	0.5399372221
876	157.9697068	0.5399441785
877	157.9681778	0.5399530838
878	157.967506	0.5399569973
879	157.9654893	0.5399687433
880	157.9643606	0.5399753172
881	157.9630803	0.5399827743
882	157.9617576	0.5399904783
883	157.9607831	0.5399961537
884	157.9601685	0.5399997334
885	157.9592937	0.5400048287
886	157.9577527	0.5400138036
887	157.9564941	0.5400211341
888	157.9558237	0.5400250382
889	157.9546567	0.540031835
890	157.9534224	0.5400390237
891	157.9522304	0.5400459661
892	157.9517693	0.5400486512
893	157.9506482	0.5400551806
894	157.9493511	0.5400627345
895	157.9484844	0.5400677822
896	157.9472652	0.5400748826
897	157.9458923	0.5400828778
898	157.9454926	0.5400852055
899	157.9447049	0.5400897929
900	157.944135	0.5400931117
901	157.9432255	0.5400984086
902	157.9422177	0.5401042773
903	157.9408522	0.5401122295
904	157.9401973	0.5401160435
905	157.93889	0.5401236565
906	157.9368203	0.5401357094
907	157.9359116	0.5401410008
908	157.9344297	0.5401496308
909	157.9336379	0.5401542413
910	157.9327851	0.5401592077
911	157.9320225	0.5401636482
912	157.9308914	0.5401702349
913	157.9297828	0.5401766907
914	157.9291584	0.5401803266
915	157.9281739	0.5401860594
916	157.9270507	0.5401925996
917	157.9258475	0.5401996062
918	157.9250353	0.5402043357
919	157.9240894	0.5402098437
920	157.9213613	0.5402257288
921	157.919917	0.5402341386
922	157.9190808	0.5402390079
923	157.9180301	0.5402451255
924	157.917698	0.5402470593
925	157.9170621	0.540250762
926	157.9157748	0.5402582574
927	157.9143961	0.5402662852
928	157.9130058	0.5402743801
929	157.9121449	0.5402793925
930	157.9110684	0.5402856609
931	157.9101716	0.5402908819
932	157.9093165	0.5402958608
933	157.9084379	0.5403009763
934	157.9077363	0.5403050613
935	157.906688	0.540311165
936	157.9057651	0.540316538
937	157.9047959	0.5403221813
938	157.9042017	0.5403256405
939	157.9030827	0.5403321555
940	157.9023943	0.5403361637
941	157.9012664	0.5403427305
942	157.9004376	0.5403475559
